	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,881	1,836	1,409		373	362	311	
영업이익	142	21	-31		-14	-1	-16	
영업이익(발표기준)	142	21	-31		-14	-1	-16	
세전계속사업이익	126	27	-33		-10	2	-28	
당기순이익	99	20	-31		-9	1	-23	
당기순이익(지배)	96	23	-29		-8	2	-22	
당기순이익(비지배)	3							
자산총계	1,253	1,224	1,234		1,227	1,257	1,234	
부채총계	176	170	244		206	235	244	
자본총계	1,077	1,054	990		1,021	1,022	990	
자본총계(지배)	1,056	1,035	974		1,003	1,005	974	
자본총계(비지배)	21							
자본금	557	557	557		557	557	557	
영업활동현금흐름	142	52	161		49	34	58	
투자활동현금흐름	-13	-40	-63		-11	-61	14	
재무활동현금흐름	-61	-49	18		-26	45	0	
CAPEX	28	15	53		13	28	9	
FCF	114	37	107		36	6	49	
이자발생부채	36	35	88		36	84	88	
영업이익률	7.54	1.14	-2.22		-3.87	-0.29	-5.15	
순이익률	5.25	1.11	-2.19		-2.33	0.39	-7.47	
ROE(%)	9.21	2.21	-2.84		-1.70	-1.48	-2.84	
ROA(%)	7.91	1.64	-2.51		-1.58	-1.37	-2.51	
부채비율	16.36	16.17	24.66		20.22	22.95	24.66	
자본유보율	90.83	87.17	76.30		81.16	81.51	76.30	
EPS(원)	86	21	-26		-7	2	-20	
PER(배)	16.32	53.01	N/A		N/A	N/A	N/A	
BPS(원)	952	934	881		906	910	881	
PBR(배)	1.48	1.18	1.16		1.39	1.17	1.16	
현금DPS(원)	43	23						
현금배당수익률	3.06	2.09						
현금배당성향(%)	49.85	110.53	0.00		0.00	0.00	0.00	
발행주식수(보통주)	111,133,730	111,133,730	111,133,730		111,133,730	111,133,730	111,133,730	
