	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,102	2,961	3,136		704	838	878	
영업이익	242	125	226		56	84	71	
영업이익(발표기준)	242	125	226		56	84	71	
세전계속사업이익	303	100	194		46	63	77	
당기순이익	240	80	132		35	48	43	
당기순이익(지배)	240	80	132		35	48	43	
당기순이익(비지배)								
자산총계	3,024	3,083	3,112		3,158	3,060	3,112	
부채총계	1,537	1,526	1,436		1,583	1,434	1,436	
자본총계	1,487	1,557	1,676		1,575	1,626	1,676	
자본총계(지배)	1,487	1,557	1,676		1,575	1,626	1,676	
자본총계(비지배)								
자본금	471	471	471		471	471	471	
영업활동현금흐름	260	81	279		26	134	122	
투자활동현금흐름	-149	-44	-13		6	-5	-2	
재무활동현금흐름	-117	-44	-220		-41	-141	-65	
CAPEX	127	68	30		6	5	6	
FCF	133	13	249		20	129	116	
이자발생부채	978	975	812		987	855	812	
영업이익률	7.79	4.22	7.21		8.00	10.03	8.11	
순이익률	7.73	2.69	4.21		4.98	5.73	4.91	
ROE(%)	17.32	5.23	8.18		2.20	0.18	8.18	
ROA(%)	8.07	2.61	4.27		1.12	0.10	4.27	
부채비율	103.38	98.00	85.70		100.53	88.20	85.70	
자본유보율	301.11	315.60	340.88		319.24	329.71	340.88	
EPS(원)	2,546	845	1,402		373	510	457	
PER(배)	5.15	11.52	5.40		21.94	310.24	5.40	
BPS(원)	15,779	16,524	17,782		16,713	17,254	17,782	
PBR(배)	0.83	0.59	0.43		0.48	0.57	0.43	
현금DPS(원)	120	50	100		0	0	100	
현금배당수익률	0.92	0.51	1.32					
현금배당성향(%)	4.71	5.92	7.13		0.00	0.00	21.86	
발행주식수(보통주)	9,422,739	9,422,739	9,422,739		9,422,739	9,422,739	9,422,739	
