	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	17,587	17,151	17,012	27,950	3,978	5,338	7,311	6,565
영업이익	5,850	6,149	4,790	10,517	1,289	1,412	2,414	2,624
영업이익(발표기준)	5,850	6,149	4,790		1,289	1,412	2,414	
세전계속사업이익	6,102	6,374	4,962	10,958	1,532	976	2,556	2,734
당기순이익	4,440	4,215	3,592	8,216	1,136	540	1,954	2,054
당기순이익(지배)	4,410	4,182	3,582	8,208	1,133	542	1,955	2,089
당기순이익(비지배)	31							
자산총계	35,266	29,413	33,464	41,648	32,008	33,464	35,709	
부채총계	7,973	5,623	8,342	9,804	7,247	8,342	9,640	
자본총계	27,292	23,790	25,122	31,844	24,761	25,122	26,069	
자본총계(지배)	27,212	23,677	24,992	31,705	24,627	24,992	25,936	
자본총계(비지배)	80							
자본금	110	110	110	110	110	110	110	
영업활동현금흐름	5,952	3,528	3,922	9,081	1,440	710	2,583	
투자활동현금흐름	-4,596	683	-2,342	-2,825	-993	383	-2,802	
재무활동현금흐름	-797	-4,244	-457	-1,077	-121	-70	-61	
CAPEX	288	267	510	436	68	149	99	
FCF	5,664	3,261	3,412	8,501	1,372	561	2,483	
이자발생부채	1,498	1,551	3,578		3,583	3,578	3,553	
영업이익률	33.26	35.85	28.16	37.63	32.41	26.44	33.02	39.97
순이익률	25.25	24.57	21.11	29.39	28.56	10.12	26.73	31.29
ROE(%)	19.14	16.43	14.72	28.96	14.99	14.72	19.30	
ROA(%)	15.09	13.03	11.42	21.88	11.96	11.42	13.99	
부채비율	29.21	23.64	33.21	30.79	29.27	33.21	36.98	
자본유보율	21,318.41	23,669.54	25,668.24		25,266.30	25,668.24	26,477.16	
EPS(원)	20,104	19,061	16,320	37,389	5,163	2,470	8,903	9,517
PER(배)	22.26	24.47	33.15	21.13	30.85	33.15	29.85	
BPS(원)	128,056	114,980	121,275	153,854	119,505	121,275	125,855	
PBR(배)	3.49	4.06	4.46	5.13	4.36	4.46	5.18	
현금DPS(원)	7,280	6,050	5,220	7,304	0	5,220		
현금배당수익률	1.63	1.30	0.96	0.92				
현금배당성향(%)	35.08	29.79	30.03	19.54	0.00	198.39		
발행주식수(보통주)	21,939,022	21,939,022	21,954,022		21,954,022	21,954,022	21,954,022	
