	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액		11,168	18,125	17,092	4,880	4,559	4,171	4,116
영업이익		650	1,539	1,165	496	551	243	89
영업이익(발표기준)		650	1,539		496	551	243	
세전계속사업이익		274	1,100	708	372	469	137	-52
당기순이익		204	878	554	286	366	91	-18
당기순이익(지배)		204	878	554	286	366	91	-21
당기순이익(비지배)								
자산총계		16,532	20,635	24,319	19,079	20,041	20,635	
부채총계		12,860	16,088	19,360	14,945	15,458	16,088	
자본총계		3,672	4,547	4,958	4,134	4,583	4,547	
자본총계(지배)		3,672	4,547	4,944	4,134	4,583	4,547	
자본총계(비지배)								
자본금		160	160	160	160	160	160	
영업활동현금흐름		768	1,632	2,548	1,286	780	-234	
투자활동현금흐름		-1,452	-5,524	-4,503	-1,321	-2,674	-757	
재무활동현금흐름		-1,349	3,517	2,986	1,241	636	1,034	
CAPEX		836	4,809	3,967	1,194	2,083	819	
FCF		-68	-3,176	-2,218	92	-1,303	-1,053	
이자발생부채		9,827	13,465		11,800	12,591	13,465	
영업이익률		5.82	8.49	6.82	10.16	12.08	5.82	2.16
순이익률		1.83	4.85	3.24	5.87	8.04	2.17	-0.45
ROE(%)			21.37	11.67	15.64	17.60	21.37	
ROA(%)			4.73	2.46	3.37	3.99	4.73	
부채비율		350.17	353.81	390.46	361.49	337.32	353.81	
자본유보율		2,177.03	2,677.90		2,420.96	2,648.92	2,677.90	
EPS(원)		11,059	27,530	17,358	8,978	11,485	2,840	-658
PER(배)		12.84	5.25	6.65	7.95	7.36	5.25	
BPS(원)		115,567	143,089	155,593	130,095	144,208	143,089	
PBR(배)		1.23	1.01	0.74	1.15	1.17	1.01	
현금DPS(원)		1,000	5,000	4,188	0	0	5,000	
현금배당수익률		0.70	3.46	3.63				
현금배당성향(%)		15.58	18.09	24.12	0.00	0.00	175.38	
발행주식수(보통주)		3,190,126	3,190,126		3,190,126	3,190,126	3,190,126	
