	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	144	173	138		22	46	47	
영업이익	18	27	1		-3	3	3	
영업이익(발표기준)	18	27	1		-3	3	3	
세전계속사업이익	-10	28	11		1	3	4	
당기순이익	-11	26	11		1	3	4	
당기순이익(지배)	-11	26	11		1	3	4	
당기순이익(비지배)								
자산총계	245	267	272		261	275	272	
부채총계	27	15	26		20	31	26	
자본총계	217	252	246		241	244	246	
자본총계(지배)	217	252	246		241	244	246	
자본총계(비지배)								
자본금	16	18	18		18	18	18	
영업활동현금흐름	-11	29	7		12	-8	25	
투자활동현금흐름	6	-41	-5		-8	6	-25	
재무활동현금흐름	-1	4	-10		-4	2	0	
CAPEX	1	6	2		0	0	1	
FCF	-11	23	4		12	-8	24	
이자발생부채	12	0	8		8	8	8	
영업이익률	12.21	15.79	0.84		-12.94	6.42	6.80	
순이익률	-7.76	14.75	7.88		5.24	6.93	7.50	
ROE(%)	-6.15	10.89	4.38		7.45	6.41	4.38	
ROA(%)	-5.50	9.99	4.04		6.89	5.82	4.04	
부채비율	12.59	5.80	10.45		8.10	12.52	10.45	
자본유보율	1,222.11	1,315.77	1,348.04		1,310.44	1,328.35	1,348.04	
EPS(원)	-68	148	61		7	18	20	
PER(배)	N/A	12.96	74.35		59.34	59.42	74.35	
BPS(원)	1,322	1,416	1,419		1,391	1,409	1,419	
PBR(배)	2.35	1.36	3.21		4.28	3.70	3.21	
현금DPS(원)	23	29	13		0	0	13	
현금배당수익률	0.74	1.51	0.29					
현금배당성향(%)	-33.95	20.20	20.67		0.00	0.00	64.33	
발행주식수(보통주)	16,448,454	17,798,454	17,798,454		17,798,454	17,798,454	17,798,454	
