	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	18,690	72,712	88,562	87,738	23,132	22,553	19,951	22,109
영업이익	-68	984	1,749	1,937	720	332	92	292
영업이익(발표기준)	-68	984	1,749		720	332	92	
세전계속사업이익	5,174	3,386	-5,462	1,077	1,608	-8,699	-781	350
당기순이익	4,953	1,107	-4,116	756	1,753	-8,437	-618	
당기순이익(지배)	4,688	1,851	-3,595	706	1,648	-7,593	-566	152
당기순이익(비지배)	265							
자산총계	218,971	276,183	156,058	161,732	293,466	156,058	155,909	
부채총계	144,072	191,849	78,132	83,220	202,868	78,132	79,105	
자본총계	74,898	84,335	77,925	78,512	90,598	77,925	76,804	
자본총계(지배)	61,148	71,130	66,998	67,725	75,401	66,998	66,024	
자본총계(비지배)	13,751							
자본금	149	212	212	210	212	212	212	
영업활동현금흐름	-6,840	-8,267	6,541	5,654	2,364	1,388	-174	
투자활동현금흐름	13,058	-22,480	8,478	-5,584	1,244	7,921	-1,028	
재무활동현금흐름	-3,272	34,136	-21,642	-768	-4,387	-15,980	913	
CAPEX	612	2,397	2,632	2,802	735	688	800	
FCF	-7,452	-10,663	3,910	2,766	1,628	700	-974	
이자발생부채	98,120	50,454	46,813		59,562	46,813	48,881	
영업이익률	-0.36	1.35	1.97	2.21	3.11	1.47	0.46	1.32
순이익률	26.50	1.52	-4.65	0.86	7.58	-37.41	-3.10	
ROE(%)	10.96	2.80	-5.21	1.05	6.03	-5.21	-7.81	
ROA(%)	3.83	0.45	-1.90	0.48	1.51	-1.91	-2.65	
부채비율	192.36	227.48	100.27	106.00	223.92	100.27	103.00	
자본유보율	50,440.01	48,528.98	43,217.52		46,914.29	43,217.52	42,591.28	
EPS(원)	10,602	1,746	-3,395	667	1,557	-7,171	-534	144
PER(배)	6.14	30.18	N/A	53.52	8.95	N/A	N/A	
BPS(원)	100,791	99,465	93,687	94,703	105,438	93,687	92,324	
PBR(배)	0.65	0.53	0.42	0.38	0.34	0.42	0.26	
현금DPS(원)	0	800	1,100	860	0	800		
현금배당수익률	0.00	1.52	2.82	2.41				
현금배당성향(%)	0.00	30.93	-21.89	127.72	0.00	-7.54		
발행주식수(보통주)	73,683,000	104,909,237	104,909,237		104,909,237	104,909,237	104,909,237	
