	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	13,504	13,890	13,610		2,208	1,533	4,150	
영업이익	101	43	105		11	-128	42	
영업이익(발표기준)	101	43	105		11	-128	42	
세전계속사업이익	477	489	360		147	-65	47	
당기순이익	366	418	295		119	-46	34	
당기순이익(지배)	363	414	292		119	-47	33	
당기순이익(비지배)	2							
자산총계	15,459	13,686	15,834		13,694	13,437	15,834	
부채총계	6,293	4,211	6,156		3,975	3,759	6,156	
자본총계	9,165	9,475	9,678		9,718	9,678	9,678	
자본총계(지배)	9,124	9,436	9,640		9,681	9,640	9,640	
자본총계(비지배)	41							
자본금	350	350	350		350	350	350	
영업활동현금흐름	448	-1,529	2,114		-971	-10	216	
투자활동현금흐름	-273	929	-2,187		720	-80	-265	
재무활동현금흐름	-77	-75	-115		-71	-5	-34	
CAPEX	272	281	351		80	78	134	
FCF	176	-1,810	1,763		-1,051	-88	82	
이자발생부채	132	135	690		144	181	690	
영업이익률	0.75	0.31	0.77		0.50	-8.36	1.02	
순이익률	2.71	3.01	2.17		5.40	-3.02	0.81	
ROE(%)	4.04	4.46	3.06		4.64	4.57	3.06	
ROA(%)	2.43	2.87	2.00		3.29	3.31	2.00	
부채비율	68.66	44.45	63.61		40.91	38.84	63.61	
자본유보율	2,645.84	2,736.72	2,795.66		2,803.97	2,790.63	2,795.66	
EPS(원)	7,265	8,276	5,836		2,372	-931	653	
PER(배)	12.98	10.32	12.10		8.75	7.77	12.10	
BPS(원)	234,861	242,938	248,169		249,241	248,186	248,169	
PBR(배)	0.40	0.35	0.28		0.31	0.27	0.28	
현금DPS(원)	1,750	1,750	1,750		0	0	1,750	
현금배당수익률	1.86	2.05	2.48					
현금배당성향(%)	18.72	16.43	23.30		0.00	0.00	208.23	
발행주식수(보통주)	5,000,000	5,000,000	5,000,000		5,000,000	5,000,000	5,000,000	
