	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,149	1,050	707		250	219	-42	
영업이익	5	-68	-18		2	-2	-30	
영업이익(발표기준)	5	-68	-18		2	-2	-30	
세전계속사업이익	4	-92	-55		-4	-10	-52	
당기순이익	3	-100	-35		-7	-10	-29	
당기순이익(지배)	3	-100	-35		-7	-10	-29	
당기순이익(비지배)								
자산총계	358	436	412		438	459	412	
부채총계	85	263	203		261	291	203	
자본총계	273	173	209		177	168	209	
자본총계(지배)	273	173	209		177	168	209	
자본총계(비지배)								
자본금	338	338	368		338	338	368	
영업활동현금흐름	-13	18	-48		10	-14	-15	
투자활동현금흐름	71	-100	-59		-8	-7	-44	
재무활동현금흐름	-38	81	69		-15	23	56	
CAPEX	4	4	31		3	8	12	
FCF	-17	13	-79		8	-22	-27	
이자발생부채	58	158	130		156	181	130	
영업이익률	0.48	-6.51	-2.54		0.86	-1.00	71.03	
순이익률	0.24	-9.49	-4.93		-2.73	-4.54	68.52	
ROE(%)	1.08	-44.67	-18.23		-37.84	-18.42	-18.23	
ROA(%)	0.73	-25.12	-8.22		-21.27	-7.47	-8.22	
부채비율	30.99	151.76	97.20		147.30	173.49	97.20	
자본유보율	-3.69	-33.65	-37.91		-32.56	-35.51	-37.91	
EPS(원)	4	-148	-51		-10	-15	-41	
PER(배)	122.49	N/A	N/A		N/A	N/A	N/A	
BPS(원)	404	256	284		262	248	284	
PBR(배)	1.30	2.45	1.27		2.13	1.87	1.27	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	67,558,840	67,558,840	73,558,840		67,558,840	67,558,840	73,558,840	
