	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	92	89	66		19	20	9	
영업이익	-54	-136	-111		-18	-22	-47	
영업이익(발표기준)	-54	-136	-111		-18	-22	-47	
세전계속사업이익	-75	-237	-160		-23	-40	-71	
당기순이익	-89	-232	-160		-23	-40	-71	
당기순이익(지배)	-89	-195	-134		-19	-37	-56	
당기순이익(비지배)								
자산총계	857	612	488		581	551	488	
부채총계	310	247	283		266	275	283	
자본총계	547	365	205		315	275	205	
자본총계(지배)	476	331	209		291	254	209	
자본총계(비지배)	71							
자본금	101	103	103		103	103	103	
영업활동현금흐름	-75	-82	-59		2	-16	-14	
투자활동현금흐름	-15	95	12		12	22	-38	
재무활동현금흐름	-7	-5	-6		-2	2	-4	
CAPEX	5	24	5		5	0	0	
FCF	-81	-106	-64		-3	-16	-14	
이자발생부채	257	221	258		236	253	258	
영업이익률	-58.35	-152.18	-169.13		-99.20	-107.85	-507.51	
순이익률	-95.91	-260.27	-243.27		-125.24	-195.28	-759.08	
ROE(%)	-18.67	-48.30	-49.68		-55.88	-60.40	-49.68	
ROA(%)	-10.33	-31.65	-29.12		-35.43	-38.46	-29.12	
부채비율	56.59	67.64	138.17		84.55	99.98	138.17	
자본유보율	429.68	278.27	159.63		239.02	203.04	159.63	
EPS(원)	-450	-954	-649		-90	-180	-273	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,375	1,617	1,019		1,419	1,238	1,019	
PBR(배)	9.81	8.41	3.53		4.13	2.96	3.53	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	20,231,040	20,665,822	20,665,822		20,665,822	20,665,822	20,665,822	
