	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	63,589	68,592	49,311	38,499	12,904	10,637	13,028	13,703
영업이익	977	1,030	1,896	1,928	564	675	476	530
영업이익(발표기준)	977	1,030	1,896		564	675	476	
세전계속사업이익	1,223	235	905	2,282	21	257	641	742
당기순이익	1,499	554	1,541	1,740	30	210	1,354	696
당기순이익(지배)	1,021	598	1,589	1,720	32	251	1,357	559
당기순이익(비지배)	478							
자산총계	43,517	37,556	40,824	39,080	40,813	40,230	40,824	
부채총계	25,683	21,128	24,216	20,866	24,855	24,157	24,216	
자본총계	17,834	16,428	16,608	18,214	15,958	16,073	16,608	
자본총계(지배)	14,973	15,662	16,608	17,682	15,197	15,353	16,608	
자본총계(비지배)	2,862							
자본금	448	453	457	460	457	457	457	
영업활동현금흐름	-1,082	-944	3,077	3,776	-957	1,556	732	
투자활동현금흐름	977	-2,991	-448	-148	36	-2,009	363	
재무활동현금흐름	799	2,066	-2,123	-1,396	273	645	-352	
CAPEX	1,067	2,272	1,103	1,237	223	260	389	
FCF	-2,149	-3,216	1,974	2,709	-1,181	1,296	342	
이자발생부채	18,370	11,667	15,886		15,529	16,611	15,886	
영업이익률	1.54	1.50	3.84	5.01	4.37	6.35	3.65	3.87
순이익률	2.36	0.81	3.13	4.52	0.23	1.98	10.39	5.08
ROE(%)	7.07	3.90	9.85	10.03	3.56	4.25	9.85	
ROA(%)	3.56	1.37	3.93	4.35	1.34	1.29	3.93	
부채비율	144.01	128.61	145.81	114.56	155.75	150.30	145.81	
자본유보율	3,086.43	3,122.17	3,606.85		3,268.45	3,321.56	3,606.85	
EPS(원)	11,060	6,474	17,212	18,632	347	2,714	14,700	6,053
PER(배)	8.37	10.82	4.92	4.22	13.20	10.55	4.92	
BPS(원)	167,479	175,238	185,881	197,903	170,086	171,828	185,881	
PBR(배)	0.55	0.40	0.46	0.40	0.46	0.43	0.46	
현금DPS(원)	2,526	2,943	2,971	3,017	0	0	2,971	
현금배당수익률	2.73	4.20	3.51	3.84				
현금배당성향(%)	22.10	43.98	16.71	16.19	0.00	0.00	19.56	
발행주식수(보통주)	9,230,244	9,230,244	9,230,244		9,230,244	9,230,244	9,230,244	
