	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	36,536	33,583	34,841	36,190	8,806	8,757	9,436	8,198
영업이익	725	768	1,256	1,404	278	284	412	274
영업이익(발표기준)	725	768	1,256		278	284	412	
세전계속사업이익	165	324	644	951	131	163	163	150
당기순이익	152	145	464	698	92	119	140	120
당기순이익(지배)	152	163	488	718	97	124	148	120
당기순이익(비지배)								
자산총계	22,634	20,334	22,181	22,484	23,545	22,820	22,181	
부채총계	17,980	15,867	17,504	17,176	18,971	18,125	17,504	
자본총계	4,654	4,467	4,678	5,308	4,575	4,695	4,678	
자본총계(지배)	4,654	4,426	4,660	5,230	4,545	4,670	4,660	
자본총계(비지배)								
자본금	1,277	1,277	1,277	1,279	1,277	1,277	1,277	
영업활동현금흐름	385	90	1,482	1,448	-37	414	628	
투자활동현금흐름	-525	-270	-213	-544	206	-38	-55	
재무활동현금흐름	432	48	-1,102	-483	-454	-533	-582	
CAPEX	451	388	173	191	76	15	33	
FCF	-66	-297	1,309	1,087	-114	399	595	
이자발생부채	6,538	7,117	8,181		7,282	8,627	8,181	
영업이익률	1.98	2.29	3.60	3.88	3.16	3.24	4.37	3.34
순이익률	0.42	0.43	1.33	1.93	1.04	1.35	1.49	1.46
ROE(%)	3.38	3.59	10.74	14.52	9.51	11.08	10.74	
ROA(%)	0.70	0.67	2.18	3.12	1.78	2.21	2.18	
부채비율	386.31	355.18	374.17	323.61	414.69	386.04	374.17	
자본유보율	246.56	245.57	273.72		262.09	271.77	273.72	
EPS(원)	659	639	1,911	2,813	382	484	582	470
PER(배)	14.84	11.15	5.07	3.36	6.19	4.63	5.07	
BPS(원)	18,349	17,450	18,373	20,563	17,917	18,410	18,373	
PBR(배)	0.53	0.41	0.53	0.46	0.57	0.49	0.53	
현금DPS(원)	150	100	350	383	0	200	150	
현금배당수익률	1.53	1.40	3.61	4.06				
현금배당성향(%)	25.05	15.64	18.23	13.46	0.00	41.04	25.74	
발행주식수(보통주)	25,210,438	25,210,438	25,210,438		25,210,438	25,210,438	25,210,438	
