	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	509	480	631		173	161	106	
영업이익	148	80	63		28	17	-11	
영업이익(발표기준)	148	80	63		28	17	-11	
세전계속사업이익	138	83	67		28	19	-12	
당기순이익	108	64	49		23	14	-10	
당기순이익(지배)	108	64	49		23	14	-10	
당기순이익(비지배)								
자산총계	701	777	828		836	859	828	
부채총계	149	182	210		223	230	210	
자본총계	552	595	619		614	629	619	
자본총계(지배)	552	595	619		614	629	619	
자본총계(비지배)								
자본금	27	79	79		79	79	79	
영업활동현금흐름	71	96	126		75	22	16	
투자활동현금흐름	-94	-142	-84		-49	-47	-39	
재무활동현금흐름	46	-14	-6		-20	10	-7	
CAPEX	47	117	122		36	25	42	
FCF	24	-21	4		39	-3	-26	
이자발생부채	100	122	156		152	165	156	
영업이익률	28.98	16.77	10.04		16.11	10.39	-10.17	
순이익률	21.17	13.44	7.80		13.41	8.59	-9.20	
ROE(%)	29.30	11.24	8.10		12.03	11.67	8.10	
ROA(%)	18.14	8.72	6.13		9.02	8.75	6.13	
부채비율	27.07	30.54	33.87		36.31	36.59	33.87	
자본유보율	1,933.15	651.44	693.77		688.66	706.08	693.77	
EPS(원)	775	406	310		146	87	-62	
PER(배)	8.35	13.98	59.68		42.25	52.43	59.68	
BPS(원)	3,467	3,822	3,976		3,942	4,041	3,976	
PBR(배)	1.87	1.49	4.65		4.82	5.82	4.65	
현금DPS(원)	64	100	100		0	0	100	
현금배당수익률	0.99	1.76	0.54					
현금배당성향(%)	9.40	24.19	31.65		0.00	0.00	-159.35	
발행주식수(보통주)	15,864,895	15,864,895	15,864,895		15,864,895	15,864,895	15,864,895	
