	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	4,768	4,741	4,980	5,370	1,240	1,317	1,434	1,266
영업이익	800	612	287	250	108	15	154	20
영업이익(발표기준)	800	612	287		108	15	154	
세전계속사업이익	812	523	63	142	85	-18	146	-47
당기순이익	552	346	-75	100	55	-53	104	
당기순이익(지배)	552	346	-76	100	55	-53	105	-12
당기순이익(비지배)								
자산총계	7,686	8,140	9,208	9,301	9,202	9,208	9,944	
부채총계	3,517	3,728	4,943	5,004	4,852	4,943	5,632	
자본총계	4,169	4,412	4,265	4,298	4,350	4,265	4,313	
자본총계(지배)	4,169	4,412	4,249	4,284	4,334	4,249	4,297	
자본총계(비지배)								
자본금	168	168	168	168	168	168	168	
영업활동현금흐름	606	298	-66	321	66	-221	129	
투자활동현금흐름	-15	-380	-1,151	-311	-220	-427	-326	
재무활동현금흐름	-1,038	324	1,168	-62	55	296	380	
CAPEX	157	306	948	200	258	406	274	
FCF	448	-8	-1,015	-70	-191	-627	-145	
이자발생부채	2,226	2,623	3,907		3,633	3,907	4,340	
영업이익률	16.78	12.90	5.77	4.65	8.71	1.13	10.73	1.62
순이익률	11.57	7.29	-1.51	1.86	4.46	-4.00	7.28	
ROE(%)	13.88	8.06	-1.76	2.33	0.97	-1.76	-1.43	
ROA(%)	7.00	4.37	-0.87	1.08	0.50	-0.87	-0.68	
부채비율	84.37	84.49	115.90	116.43	111.52	115.90	130.58	
자본유보율	2,450.24	2,610.92	2,534.71		2,565.43	2,534.71	2,567.60	
EPS(원)	1,638	1,026	-226	295	164	-156	312	-37
PER(배)	9.95	12.48	N/A	32.65	77.92	N/A	N/A	
BPS(원)	12,604	13,337	12,843	12,950	13,101	12,843	12,990	
PBR(배)	1.29	0.96	0.74	0.74	0.75	0.74	0.47	
현금DPS(원)	200	150	150	150	0	150		
현금배당수익률	1.23	1.17	1.59	1.56				
현금배당성향(%)	11.99	14.36	-65.03	50.80	0.00	-94.29		
발행주식수(보통주)	33,696,000	33,696,000	33,696,000		33,696,000	33,696,000	33,696,000	
