	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,025	4,738	6,157		1,828	1,655	1,223	
영업이익	291	280	-90		39	17	-199	
영업이익(발표기준)	291	280	-90		39	17	-199	
세전계속사업이익	285	294	-60		41	19	-180	
당기순이익	216	212	-76		34	16	-169	
당기순이익(지배)	236	217	-81		28	15	-169	
당기순이익(비지배)	-20							
자산총계	2,577	2,464	2,891		3,004	3,028	2,891	
부채총계	1,208	875	1,407		1,368	1,377	1,407	
자본총계	1,369	1,589	1,484		1,636	1,651	1,484	
자본총계(지배)	1,384	1,610	1,501		1,653	1,669	1,501	
자본총계(비지배)	-15							
자본금	53	53	53		53	53	53	
영업활동현금흐름	-14	-77	-498		55	-251	-237	
투자활동현금흐름	-72	-12	10		-29	8	53	
재무활동현금흐름	-6	51	354		68	197	95	
CAPEX	32	32	15		10	1	1	
FCF	-46	-109	-512		46	-253	-239	
이자발생부채	40	116	522		236	429	522	
영업이익률	4.83	5.91	-1.45		2.14	1.04	-16.26	
순이익률	3.58	4.46	-1.23		1.85	0.96	-13.81	
ROE(%)	18.52	14.53	-5.21		6.90	6.25	-5.21	
ROA(%)	9.27	8.39	-2.83		4.04	3.80	-2.83	
부채비율	88.23	55.07	94.80		83.65	83.37	94.80	
자본유보율	2,559.31	2,925.07	2,715.86		3,007.97	3,037.74	2,715.86	
EPS(원)	2,245	2,065	-770		266	145	-1,610	
PER(배)	5.52	4.45	N/A		9.18	8.76	N/A	
BPS(원)	13,833	16,090	15,001		16,526	16,684	15,001	
PBR(배)	0.90	0.57	0.53		0.59	0.51	0.53	
현금DPS(원)	250	300	150		0	0	150	
현금배당수익률	2.02	3.26	1.88					
현금배당성향(%)	10.58	13.80	-18.52		0.00	0.00	-8.85	
발행주식수(보통주)	10,530,000	10,530,000	10,530,000		10,530,000	10,530,000	10,530,000	
