	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,863	4,149	4,545		1,172	1,206	1,080	
영업이익	167	149	198		89	65	-4	
영업이익(발표기준)	167	149	198		89	65	-4	
세전계속사업이익	186	156	188		95	56	-15	
당기순이익	118	118	144		72	39	-9	
당기순이익(지배)	118	118	144		72	39	-9	
당기순이익(비지배)	0							
자산총계	3,804	3,928	4,038		4,069	4,115	4,038	
부채총계	1,298	1,318	1,196		1,321	1,307	1,196	
자본총계	2,506	2,610	2,842		2,748	2,808	2,842	
자본총계(지배)	2,506	2,610	2,833		2,740	2,800	2,833	
자본총계(비지배)	0							
자본금	210	210	210		210	210	210	
영업활동현금흐름	294	388	403		5	142	126	
투자활동현금흐름	-144	-499	-176		70	-55	-68	
재무활동현금흐름	-95	-21	-144		-35	-11	-88	
CAPEX	495	381	293		84	86	59	
FCF	-201	7	110		-79	56	67	
이자발생부채	778	800	720		797	794	720	
영업이익률	4.32	3.60	4.37		7.61	5.42	-0.36	
순이익률	3.05	2.86	3.16		6.17	3.25	-0.81	
ROE(%)	4.75	4.63	5.29		5.49	5.22	5.29	
ROA(%)	3.02	3.06	3.61		3.66	3.48	3.61	
부채비율	51.81	50.51	42.07		48.07	46.55	42.07	
자본유보율	1,106.66	1,150.86	1,214.46		1,199.92	1,218.57	1,214.46	
EPS(원)	280	282	343		172	93	-20	
PER(배)	18.63	13.35	10.92		10.91	11.96	10.92	
BPS(원)	5,975	6,225	6,756		6,534	6,677	6,756	
PBR(배)	0.87	0.60	0.55		0.58	0.60	0.55	
현금DPS(원)	90	95	100		0	0	100	
현금배당수익률	1.72	2.52	2.67					
현금배당성향(%)	32.29	33.84	29.30		0.00	0.00	-492.43	
발행주식수(보통주)	36,720,000	36,720,000	36,720,000		36,720,000	36,720,000	36,720,000	
