	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,132	5,679	5,497		1,497	1,322	1,237	
영업이익	460	253	26		16	15	-41	
영업이익(발표기준)	460	253	26		16	15	-41	
세전계속사업이익	395	233	-24		9	46	-89	
당기순이익	266	149	-50		11	19	-87	
당기순이익(지배)	239	144	-90		-3	12	-101	
당기순이익(비지배)	28							
자산총계	7,564	8,528	8,340		8,625	8,588	8,340	
부채총계	4,253	4,986	4,881		5,076	4,999	4,881	
자본총계	3,311	3,542	3,459		3,549	3,589	3,459	
자본총계(지배)	2,725	2,848	2,717		2,838	2,872	2,717	
자본총계(비지배)	586							
자본금	249	249	250		249	250	250	
영업활동현금흐름	98	219	279		-110	165	264	
투자활동현금흐름	-159	-395	5		-59	-11	111	
재무활동현금흐름	190	319	-277		-41	-46	-266	
CAPEX	142	378	210		26	86	25	
FCF	-44	-159	68		-135	79	238	
이자발생부채	3,171	3,707	3,516		3,804	3,745	3,516	
영업이익률	7.50	4.46	0.48		1.04	1.12	-3.28	
순이익률	4.34	2.62	-0.90		0.76	1.41	-7.01	
ROE(%)	9.03	5.18	-3.23		0.84	0.41	-3.23	
ROA(%)	3.63	1.85	-0.59		0.36	0.32	-0.59	
부채비율	128.45	140.76	141.08		143.04	139.27	141.08	
자본유보율	1,045.75	1,093.86	1,041.40		1,081.25	1,082.03	1,041.40	
EPS(원)	960	580	-360		-14	49	-406	
PER(배)	5.98	7.10	N/A		47.12	87.86	N/A	
BPS(원)	12,186	12,735	12,073		12,691	12,762	12,073	
PBR(배)	0.47	0.32	0.32		0.36	0.32	0.32	
현금DPS(원)	100	100	80		0	0		
현금배당수익률	1.74	2.43	2.10					
현금배당성향(%)	9.39	15.53	-20.11		0.00	0.00	-17.80	
발행주식수(보통주)	24,279,820	24,279,820	24,421,719		24,279,820	24,421,719	24,421,719	
