	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	301,094	404,451	269,907	323,751	68,388	69,271	71,989	80,721
영업이익	137,213	208,438	27,127	64,831	4,726	2,360	8,003	15,460
영업이익(발표기준)	137,213	208,438	27,127		4,726	2,360	8,003	
세전계속사업이익	134,396	213,410	24,427	64,428	5,203	-2,331	9,285	14,721
당기순이익	106,422	155,400	20,164	48,681	4,955	-1,182	6,490	11,309
당기순이익(지배)	106,415	155,401	20,133	48,855	4,932	-1,182	6,482	11,068
당기순이익(비지배)	7							
자산총계	454,185	636,583	647,895	702,184	636,718	647,895	671,428	
부채총계	115,975	168,060	168,463	181,502	154,055	168,463	188,951	
자본총계	338,209	468,523	479,432	520,681	482,662	479,432	482,477	
자본총계(지배)	338,153	468,457	479,284	520,561	482,540	479,284	482,310	
자본총계(비지배)	56							
자본금	36,577	36,577	36,577	36,579	36,577	36,577	36,577	
영업활동현금흐름	146,906	222,272	64,832	130,535	24,971	25,836	23,315	
투자활동현금흐름	-119,192	-214,287	-104,509	-101,799	-31,477	-24,197	-38,925	
재무활동현금흐름	-3,519	-13,953	39,032	-4,891	7,110	9,504	14,173	
CAPEX	91,283	160,361	139,202	91,929	28,915	25,313	27,849	
FCF	55,623	61,911	-74,371	41,484	-3,945	522	-4,534	
이자발생부채	41,713	52,819	117,243		107,859	117,243	136,266	
영업이익률	45.57	51.54	10.05	20.03	6.91	3.41	11.12	19.15
순이익률	35.34	38.42	7.47	15.04	7.25	-1.71	9.02	14.01
ROE(%)	36.80	38.53	4.25	9.77	12.05	4.25	3.27	
ROA(%)	27.42	28.49	3.14	7.21	9.14	3.14	2.36	
부채비율	34.29	35.87	35.14	34.86	31.92	35.14	39.16	
자본유보율	859.32	1,262.49	1,287.01		1,292.26	1,287.01	1,285.90	
EPS(원)	14,617	21,346	2,766	6,711	677	-162	890	1,520
PER(배)	5.23	2.83	34.03	12.11	10.83	34.03	38.91	
BPS(원)	47,897	68,488	70,071	76,105	70,547	70,071	70,513	
PBR(배)	1.60	0.88	1.34	1.07	1.17	1.34	1.18	
현금DPS(원)	1,000	1,500	1,000	1,137	0	1,000		
현금배당수익률	1.31	2.48	1.06	1.40				
현금배당성향(%)	6.63	6.60	33.97	16.94	0.00	-578.71		
발행주식수(보통주)	728,002,365	728,002,365	728,002,365		728,002,365	728,002,365	728,002,365	
