	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	474	407	369		100	129	65	
영업이익	39	8	-26		-3	2	-12	
영업이익(발표기준)	39	8	-26		-3	2	-12	
세전계속사업이익	43	32	-190		7	31	-222	
당기순이익	35	27	-194		2	27	-219	
당기순이익(지배)	35	27	-144		3	25	-168	
당기순이익(비지배)								
자산총계	917	1,319	1,895		1,559	1,759	1,895	
부채총계	76	470	556		523	655	556	
자본총계	841	849	1,339		1,036	1,104	1,339	
자본총계(지배)	841	846	1,157		1,002	1,067	1,157	
자본총계(비지배)								
자본금	48	228	312		257	263	312	
영업활동현금흐름	14	122	181		14	-61	185	
투자활동현금흐름	-10	-211	-1,229		-213	-294	-540	
재무활동현금흐름	-36	380	718		28	182	360	
CAPEX	8	5	5		3	1	0	
FCF	6	117	176		11	-62	185	
이자발생부채	12	412	487		444	595	487	
영업이익률	8.34	1.91	-7.07		-3.36	1.56	-17.85	
순이익률	7.34	6.52	-52.52		2.30	21.22	-335.42	
ROE(%)	4.11	3.17	-14.38		1.74	4.44	-14.38	
ROA(%)	3.74	2.37	-12.04		1.21	3.02	-12.04	
부채비율	9.00	55.40	41.53		50.50	59.38	41.53	
자본유보율	1,780.17	308.46	293.53		320.72	332.47	293.53	
EPS(원)	76	59	-274		6	49	-295	
PER(배)	30.23	54.53	N/A		91.88	29.21	N/A	
BPS(원)	1,865	1,876	1,871		1,968	2,046	1,871	
PBR(배)	1.24	1.71	1.46		1.54	1.21	1.46	
현금DPS(원)	52	0	0		0	0	0	
현금배당수익률	2.26	0.00	0.00					
현금배당성향(%)	64.86	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	45,572,000	45,572,000	62,306,368		51,372,000	52,646,504	62,306,368	
