	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	584	495	419		96	45	-4	
영업이익	-28	3	-44		-16	-24	-51	
영업이익(발표기준)	-28	3	-44		-16	-24	-51	
세전계속사업이익	107	74	-40		-12	-22	-58	
당기순이익	93	61	-29		-9	-16	-44	
당기순이익(지배)	93	61	-29		-9	-16	-44	
당기순이익(비지배)								
자산총계	1,856	1,834	1,724		1,760	1,730	1,724	
부채총계	242	297	258		233	219	258	
자본총계	1,614	1,537	1,466		1,527	1,510	1,466	
자본총계(지배)	1,614	1,537	1,466		1,527	1,510	1,466	
자본총계(비지배)								
자본금	100	100	100		100	100	100	
영업활동현금흐름	46	82	-37		-56	-22	34	
투자활동현금흐름	-292	72	4		9	47	-12	
재무활동현금흐름	-88	-123	-48		-44	-2	-2	
CAPEX	233	4	29		1	4	24	
FCF	-187	79	-66		-56	-26	10	
이자발생부채	0	0	9		8	9	9	
영업이익률	-4.72	0.59	-10.40		-17.07	-52.16	1,150.16	
순이익률	15.89	12.39	-6.85		-9.57	-35.81	991.03	
ROE(%)	5.76	3.89	-1.91		2.97	2.45	-1.91	
ROA(%)	4.88	3.33	-1.61		2.58	2.14	-1.61	
부채비율	15.00	19.31	17.60		15.28	14.53	17.60	
자본유보율	1,066.05	1,004.00	933.72		994.24	978.04	933.72	
EPS(원)	463	306	-143		-46	-81	-222	
PER(배)	13.08	18.67	N/A		22.54	26.13	N/A	
BPS(원)	8,064	7,746	7,390		7,695	7,613	7,390	
PBR(배)	0.75	0.74	0.60		0.67	0.64	0.60	
현금DPS(원)	572	210	135		0	0	135	
현금배당수익률	9.44	3.67	3.03					
현금배당성향(%)	123.49	67.92	-93.38		0.00	0.00	-60.38	
발행주식수(보통주)	20,020,000	20,020,000	20,020,000		20,020,000	20,020,000	20,020,000	
