	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,019	1,035	1,123		268	303	255	
영업이익	52	13	25		3	8	10	
영업이익(발표기준)	52	13	25		3	8	10	
세전계속사업이익	57	21	34		5	10	13	
당기순이익	45	15	24		4	6	10	
당기순이익(지배)	45	15	24		4	6	10	
당기순이익(비지배)								
자산총계	961	945	975		977	975	992	
부채총계	143	138	146		155	146	159	
자본총계	818	807	828		823	828	832	
자본총계(지배)	818	807	828		823	828	832	
자본총계(비지배)								
자본금	64	64	64		64	64	64	
영업활동현금흐름	26	27	80		14	39	48	
투자활동현금흐름	44	-39	-47		-42	37	-72	
재무활동현금흐름	-6	-29	-7		-1	-1	9	
CAPEX	25	20	12		1	3	2	
FCF	1	7	68		13	36	46	
이자발생부채	0	0	4		4	4	15	
영업이익률	5.15	1.21	2.22		1.11	2.79	4.11	
순이익률	4.44	1.46	2.11		1.40	1.96	3.73	
ROE(%)	5.68	1.86	2.90		3.28	2.90	3.12	
ROA(%)	4.79	1.59	2.47		2.77	2.47	2.63	
부채비율	17.51	17.08	17.65		18.81	17.65	19.15	
자본유보율	1,182.21	1,199.54	1,229.68		1,221.83	1,229.68	1,238.96	
EPS(원)	354	118	185		29	46	74	
PER(배)	13.41	31.79	40.45		31.64	40.45	22.47	
BPS(원)	6,477	6,606	6,778		6,734	6,778	6,843	
PBR(배)	0.73	0.57	1.11		0.97	1.11	0.66	
현금DPS(원)	50	30	30		0	30		
현금배당수익률	1.05	0.80	0.40					
현금배당성향(%)	13.95	24.24	15.45		0.00	61.73		
발행주식수(보통주)	12,800,000	12,800,000	12,800,000		12,800,000	12,800,000	12,800,000	
