	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	181	203	201		48	50	58	
영업이익	17	0	26		12	9	0	
영업이익(발표기준)	17	0	26		12	9	0	
세전계속사업이익	4	1	28		11	12	-8	
당기순이익	8	1	30		12	12	-7	
당기순이익(지배)	8	-3	29		12	12	-7	
당기순이익(비지배)	0							
자산총계	500	430	469		451	470	469	
부채총계	98	46	53		42	49	53	
자본총계	402	384	415		409	421	415	
자본총계(지배)	399	378	407		402	414	407	
자본총계(비지배)	3							
자본금	14	14	14		14	14	14	
영업활동현금흐름	14	-15	43		9	23	1	
투자활동현금흐름	-20	90	-44		-8	-23	11	
재무활동현금흐름	8	-64	-5		-1	-1	-3	
CAPEX	11	18	7		2	0	1	
FCF	4	-33	36		7	23	1	
이자발생부채	60	17	16		16	15	16	
영업이익률	9.64	-0.14	12.98		25.03	17.41	-0.15	
순이익률	4.21	0.69	15.14		24.81	24.58	-11.26	
ROE(%)	1.85	-0.67	7.40		2.81	7.12	7.40	
ROA(%)	1.61	0.30	6.78		3.54	7.10	6.78	
부채비율	24.51	11.95	12.85		10.33	11.71	12.85	
자본유보율	3,503.96	3,483.77	3,691.28		3,656.79	3,738.40	3,691.28	
EPS(원)	54	-18	206		83	83	-51	
PER(배)	88.46	N/A	27.18		80.15	22.35	27.18	
BPS(원)	3,087	3,005	3,240		3,199	3,292	3,240	
PBR(배)	1.55	1.49	1.73		2.03	1.38	1.73	
현금DPS(원)	3	3	56		0	0	56	
현금배당수익률	0.06	0.07	1.00					
현금배당성향(%)	5.08	-14.51	24.23		0.00	0.00	-97.36	
발행주식수(보통주)	14,094,745	14,094,745	14,099,995		14,099,995	14,099,995	14,099,995	
