	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,979	1,944	1,822		412	476	385	
영업이익	71	77	78		6	45	2	
영업이익(발표기준)	71	77	78		6	45	2	
세전계속사업이익	46	30	51		10	20	4	
당기순이익	22	19	41		8	17	2	
당기순이익(지배)	28	25	41		8	17	3	
당기순이익(비지배)	-6							
자산총계	2,057	1,986	2,087		2,073	2,087	2,147	
부채총계	615	532	595		592	595	653	
자본총계	1,442	1,454	1,492		1,480	1,492	1,494	
자본총계(지배)	1,438	1,453	1,487		1,475	1,487	1,491	
자본총계(비지배)	3							
자본금	52	52	52		52	52	52	
영업활동현금흐름	122	91	204		-30	51	-21	
투자활동현금흐름	-97	-78	-151		-2	-26	-33	
재무활동현금흐름	-10	-77	-2		18	-21	82	
CAPEX	183	25	28		7	7	6	
FCF	-61	66	177		-37	44	-27	
이자발생부채	326	270	320		337	320	406	
영업이익률	3.56	3.97	4.30		1.55	9.35	0.40	
순이익률	1.12	0.99	2.22		1.97	3.65	0.63	
ROE(%)	2.05	1.70	2.76		1.13	2.76	2.49	
ROA(%)	1.08	0.95	1.99		0.54	1.99	1.72	
부채비율	42.69	36.62	39.90		40.02	39.90	43.72	
자본유보율	2,922.12	2,947.00	3,020.65		2,990.56	3,020.65	3,026.91	
EPS(원)	280	235	389		78	160	31	
PER(배)	36.59	33.15	18.36		45.86	18.36	14.74	
BPS(원)	15,253	15,415	15,768		15,648	15,768	15,813	
PBR(배)	0.67	0.51	0.45		0.47	0.45	0.33	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	10,425,682	10,425,682	10,425,682		10,425,682	10,425,682	10,425,682	
