	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,546	1,436	2,389	2,657	583	651	449	715
영업이익	171	135	223	263	57	59	37	71
영업이익(발표기준)	171	135	223		57	59	37	
세전계속사업이익	91	8	120	206	17	74	-19	57
당기순이익	69	29	60	155	6	56	-39	43
당기순이익(지배)	47	35	100	150	6	56	-10	43
당기순이익(비지배)	23							
자산총계	2,210	2,326	2,802	2,670	2,538	2,757	2,802	
부채총계	1,290	1,410	1,826	1,540	1,575	1,743	1,826	
자본총계	920	916	976	1,130	963	1,013	976	
자본총계(지배)	947	972	1,072	1,200	1,030	1,080	1,072	
자본총계(비지배)	-28							
자본금	113	113	113	120	113	113	113	
영업활동현금흐름	385	205	187	250	163	-49	57	
투자활동현금흐름	-290	-251	-404	-130	-45	-97	-191	
재무활동현금흐름	-98	38	269	0	-90	138	142	
CAPEX	240	146	263		17	51	149	
FCF	145	60	-75	200	146	-100	-92	
이자발생부채	983	1,056	1,348		1,060	1,215	1,348	
영업이익률	11.07	9.41	9.34	9.90	9.75	9.10	8.24	9.93
순이익률	4.49	2.01	2.52	5.83	1.04	8.59	-8.78	6.01
ROE(%)	5.25	3.67	9.79	13.21	5.53	9.99	9.79	
ROA(%)	3.11	1.27	2.34	5.67	1.04	2.83	2.34	
부채비율	140.29	154.01	187.18	136.28	163.58	172.03	187.18	
자본유보율	848.28	874.90	967.20		921.90	971.34	967.20	
EPS(원)	213	156	444	618	27	248	-45	183
PER(배)	30.48	28.15	16.68	8.32	33.30	13.46	16.68	
BPS(원)	4,271	4,479	4,938	5,019	4,745	4,978	4,938	
PBR(배)	1.52	0.98	1.50	1.02	1.73	1.24	1.50	
현금DPS(원)	0	30	30	50	0	0	30	
현금배당수익률	0.00	0.68	0.41	0.97				
현금배당성향(%)	0.00	18.46	6.51	7.89	0.00	0.00	-63.72	
발행주식수(보통주)	22,560,627	22,560,627	22,560,627		22,560,627	22,560,627	22,560,627	
