	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	152,023	126,458	130,542	125,818	33,632	38,736	25,332	28,532
영업이익	1,428	1,335	1,094	2,156	519	833	-609	339
영업이익(발표기준)	1,428	1,335	1,094		519	833	-609	
세전계속사업이익	628	899	15	2,081	91	487	-566	75
당기순이익	346	77	-1,226	1,326	58	382	-1,613	
당기순이익(지배)	334	73	-1,315	1,260	29	335	-1,617	54
당기순이익(비지배)	12							
자산총계	72,274	77,690	101,388	105,173	106,519	107,170	101,388	
부채총계	48,789	54,572	78,335	80,733	82,141	82,386	78,335	
자본총계	23,485	23,119	23,053	24,438	24,378	24,784	23,053	
자본총계(지배)	23,702	23,366	21,634	22,967	23,056	23,416	21,634	
자본총계(비지배)	-217							
자본금	6,487	6,487	6,487	6,490	6,487	6,487	6,487	
영업활동현금흐름	-6,346	-1,990	4,664	12,524	2,562	3,583	-1,689	
투자활동현금흐름	8,780	-826	-4,112	-4,613	-530	-66	-1,059	
재무활동현금흐름	-6,761	5,038	-409	-2,984	1,877	-2,436	-1,454	
CAPEX	1,567	1,271	2,184	4,618	639	187	1,162	
FCF	-7,914	-3,261	2,480	6,712	1,923	3,397	-2,851	
이자발생부채	21,129	26,300	52,349		54,750	53,252	52,349	
영업이익률	0.94	1.06	0.84	1.71	1.54	2.15	-2.41	1.19
순이익률	0.23	0.06	-0.94	1.05	0.17	0.99	-6.37	
ROE(%)	1.39	0.31	-5.85	5.65	0.13	1.85	-5.85	
ROA(%)	0.44	0.10	-1.37	1.28	0.08	0.58	-1.37	
부채비율	207.74	236.05	339.81	330.36	336.94	332.41	339.81	
자본유보율	281.63	276.51	249.53		270.92	276.37	249.53	
EPS(원)	135	29	-530	507	12	135	-651	22
PER(배)	49.42	178.04	N/A	9.92	429.39	31.96	N/A	
BPS(원)	9,849	9,709	8,990	10,374	9,581	9,730	8,990	
PBR(배)	0.68	0.54	0.66	0.48	0.53	0.57	0.66	
현금DPS(원)	120	120	120	103	0	0	120	
현금배당수익률	1.80	2.31	2.02	2.04				
현금배당성향(%)	86.44	398.25	-21.96	20.27	0.00	0.00	-17.86	
발행주식수(보통주)	248,187,647	248,187,647	248,187,647		248,187,647	248,187,647	248,187,647	
