	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	179	213	197		41	55	57	
영업이익	21	32	22		-1	10	9	
영업이익(발표기준)	21	32	22		-1	10	9	
세전계속사업이익	17	31	31		0	13	8	
당기순이익	17	28	28		1	12	6	
당기순이익(지배)	17	28	28		1	12	6	
당기순이익(비지배)								
자산총계	369	388	421		400	408	421	
부채총계	39	34	42		38	35	42	
자본총계	330	354	379		361	373	379	
자본총계(지배)	330	354	379		361	373	379	
자본총계(비지배)								
자본금	28	28	28		28	28	28	
영업활동현금흐름	26	31	21		-3	-3	16	
투자활동현금흐름	-27	26	-37		36	16	-66	
재무활동현금흐름	-19	-3	-7		-4	0	-3	
CAPEX	2	4	119		11	28	80	
FCF	24	27	-98		-15	-30	-64	
이자발생부채	15	15	19		15	16	19	
영업이익률	11.81	15.26	11.00		-2.34	18.41	16.05	
순이익률	9.50	13.03	14.39		2.18	22.40	10.24	
ROE(%)	5.28	8.10	7.73		6.42	6.63	7.73	
ROA(%)	4.57	7.32	7.00		5.72	5.97	7.00	
부채비율	11.95	9.55	11.15		10.65	9.24	11.15	
자본유보율	1,210.79	1,296.97	1,385.14		1,324.18	1,364.56	1,385.14	
EPS(원)	302	492	503		16	217	103	
PER(배)	21.97	14.58	15.47		18.73	16.24	15.47	
BPS(원)	6,746	7,242	7,750		7,382	7,631	7,750	
PBR(배)	0.98	0.99	1.00		1.02	0.91	1.00	
현금DPS(원)	70	70	50		0	0	50	
현금배당수익률	1.05	0.98	0.64					
현금배당성향(%)	20.10	12.36	8.63		0.00	0.00	42.04	
발행주식수(보통주)	5,636,000	5,636,000	5,636,000		5,636,000	5,636,000	5,636,000	
