	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	154	252	258		49	115	66	
영업이익	-69	-6	8		-6	-6	8	
영업이익(발표기준)	-69	-6	8		-6	-6	8	
세전계속사업이익	-367	-70	-53		-10	-15	-32	
당기순이익	-397	-123	-91		-10	-15	-70	
당기순이익(지배)	-265	-79	-67		-9	-10	-49	
당기순이익(비지배)	-132							
자산총계	549	516	492		575	597	492	
부채총계	253	289	240		339	353	240	
자본총계	295	227	252		237	243	252	
자본총계(지배)	250	174	219		180	188	219	
자본총계(비지배)	46							
자본금	301	308	397		317	317	397	
영업활동현금흐름	-74	10	-25		-1	-14	10	
투자활동현금흐름	1	-6	-148		-29	-17	-8	
재무활동현금흐름	66	33	128		26	28	-4	
CAPEX	0	2	86		6	3	1	
FCF	-74	8	-111		-7	-17	10	
이자발생부채	213	209	212		301	324	212	
영업이익률	-44.64	-2.26	3.04		-12.96	-5.10	12.43	
순이익률	-258.32	-48.73	-35.43		-20.80	-13.09	-106.20	
ROE(%)	-67.55	-37.52	-34.12		-41.02	-37.51	-38.48	
ROA(%)	-54.28	-23.08	-18.09		-22.91	-19.71	-20.11	
부채비율	85.68	127.33	95.16		142.97	145.17	95.16	
자본유보율	1.39	-20.91	-21.00		-23.31	-22.63	-21.00	
EPS(원)	-440	-132	-105		-14	-16	-75	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	415	285	278		287	299	278	
PBR(배)	2.58	2.09	3.43		2.26	1.73	3.43	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	60,193,222	61,593,222	79,353,425		63,416,213	63,416,213	79,353,425	
