	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	18,330	15,968	9,641	13,923	2,307	2,760	1,978	2,748
영업이익	3,245	3,802	662	2,013	74	296	147	296
영업이익(발표기준)	3,245	3,802	662		74	296	147	
세전계속사업이익	2,749	3,348	655	1,998	248	253	-83	225
당기순이익	1,950	2,438	743	1,376	177	198	180	198
당기순이익(지배)	1,952	2,452	661	1,302	166	139	169	115
당기순이익(비지배)	-2							
자산총계	22,722	21,827	28,838	26,068	27,330	28,447	28,838	
부채총계	11,661	10,749	16,102	13,032	14,907	15,821	16,102	
자본총계	11,060	11,078	12,736	13,036	12,423	12,626	12,736	
자본총계(지배)	10,647	10,667	10,983	11,760	10,697	10,840	10,983	
자본총계(비지배)	413							
자본금	154	154	154	152	154	154	154	
영업활동현금흐름	1,113	2,561	-1,172	2,614	-458	-246	-1,387	
투자활동현금흐름	-1,379	-1,909	-386	500	-1,171	-205	1,246	
재무활동현금흐름	506	-1,059	2,579	-848	1,157	354	703	
CAPEX	835	787	243	780	172	232	-356	
FCF	278	1,775	-1,415	5,078	-630	-478	-1,031	
이자발생부채	8,235	7,501	10,850		10,713	10,969	10,850	
영업이익률	17.71	23.81	6.87	14.46	3.21	10.74	7.43	10.75
순이익률	10.64	15.27	7.70	9.88	7.66	7.19	9.12	7.21
ROE(%)	19.87	23.01	6.10	11.45	8.74	9.18	6.10	
ROA(%)	8.97	10.95	2.93	5.01	3.61	4.09	2.93	
부채비율	105.44	97.03	126.44	99.97	119.99	125.30	126.44	
자본유보율	6,810.79	6,785.76	6,959.62		6,772.52	6,863.36	6,959.62	
EPS(원)	6,343	7,952	2,139	4,213	539	450	548	372
PER(배)	5.49	3.85	15.40	6.34	12.83	9.41	15.40	
BPS(원)	34,576	34,612	35,591	38,627	34,667	35,130	35,591	
PBR(배)	1.01	0.89	0.93	0.69	1.11	0.86	0.93	
현금DPS(원)	1,100	1,200	700	1,100	0	0	700	
현금배당수익률	3.16	3.92	2.12	4.12				
현금배당성향(%)	17.35	15.08	32.70	26.11	0.00	0.00	127.66	
발행주식수(보통주)	30,827,281	30,853,371	30,892,606		30,892,606	30,892,606	30,892,606	
