	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,169	1,954	1,873		478	479	461	
영업이익	122	105	89		54	51	-79	
영업이익(발표기준)	122	105	89		54	51	-79	
세전계속사업이익	48	-36	168		55	41	8	
당기순이익	121	-146	108		42	32	-18	
당기순이익(지배)	50	37	214		37	32	101	
당기순이익(비지배)	71							
자산총계	3,831	3,654	1,930		3,543	3,488	1,930	
부채총계	2,010	2,068	662		1,802	1,635	662	
자본총계	1,821	1,586	1,268		1,741	1,852	1,268	
자본총계(지배)	1,092	1,059	1,244		1,068	1,103	1,244	
자본총계(비지배)	729							
자본금	46	46	46		46	46	46	
영업활동현금흐름	260	91	251		43	46	29	
투자활동현금흐름	-114	-52	-5		3	42	-73	
재무활동현금흐름	-169	-6	-309		-36	-90	-33	
CAPEX	221	74	73		33	16	17	
FCF	39	16	178		10	30	13	
이자발생부채	1,475	1,552	542		1,322	1,159	542	
영업이익률	5.60	5.35	4.74		11.33	10.61	-17.09	
순이익률	5.57	-7.45	5.75		8.86	6.70	-3.90	
ROE(%)	4.55	3.46	18.58		10.71	10.06	18.58	
ROA(%)	3.09	-3.89	3.86		2.25	2.09	3.86	
부채비율	110.41	130.42	52.24		103.48	88.30	52.24	
자본유보율	2,476.36	2,483.07	2,885.43		2,560.38	2,633.86	2,885.43	
EPS(원)	551	404	2,328		406	347	1,095	
PER(배)	31.58	33.01	5.39		11.61	10.78	5.39	
BPS(원)	13,289	13,326	16,076		13,773	14,225	16,076	
PBR(배)	1.31	1.00	0.78		1.03	0.89	0.78	
현금DPS(원)	600	600	600		0	0	600	
현금배당수익률	3.45	4.49	4.78					
현금배당성향(%)	98.61	128.23	21.69		0.00	0.00	46.10	
발행주식수(보통주)	9,190,885	9,190,885	9,190,885		9,190,885	9,190,885	9,190,885	
