	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,034	2,382	2,221	2,402	608	629	505	513
영업이익	437	460	333	363	110	108	49	80
영업이익(발표기준)	437	460	333		110	108	49	
세전계속사업이익	328	528	380	401	136	154	-1	86
당기순이익	267	423	296	318	107	122	-5	
당기순이익(지배)	267	423	296	319	107	122	-5	67
당기순이익(비지배)	1							
자산총계	2,052	2,791	3,055	3,346	2,837	2,972	3,055	
부채총계	439	532	618	666	524	534	618	
자본총계	1,613	2,259	2,437	2,680	2,312	2,438	2,437	
자본총계(지배)	1,613	2,259	2,437	2,680	2,312	2,438	2,437	
자본총계(비지배)								
자본금	68	68	69	69	68	68	69	
영업활동현금흐름	199	218	292	518	2	105	141	
투자활동현금흐름	52	-725	-79	-116	67	-32	-133	
재무활동현금흐름	-226	269	-174	-82	-102	-14	-10	
CAPEX	20	168	74	54	15	9	39	
FCF	179	50	217	428	-13	97	102	
이자발생부채	0	0	129		75	66	129	
영업이익률	21.51	19.30	15.01	15.12	18.05	17.09	9.66	15.66
순이익률	13.15	17.76	13.31	13.24	17.60	19.44	-1.03	
ROE(%)	16.76	21.86	12.59	12.45	17.22	16.79	12.59	
ROA(%)	13.36	17.47	10.11	9.94	13.65	13.59	10.11	
부채비율	27.21	23.55	25.37	24.87	22.68	21.91	25.37	
자본유보율	2,673.30	3,360.35	3,662.95		3,481.88	3,661.95	3,662.95	
EPS(원)	1,950	3,091	2,159	2,320	782	894	-38	488
PER(배)	42.32	26.69	48.87	38.23	29.83	31.08	48.87	
BPS(원)	12,298	16,708	18,040	19,822	17,157	18,082	18,040	
PBR(배)	6.71	4.94	5.85	4.47	4.84	4.92	5.85	
현금DPS(원)	700	650	550	573	0	0	550	
현금배당수익률	0.85	0.79	0.52	0.65				
현금배당성향(%)	34.36	20.77	25.13	24.69	0.00	0.00	-1,436.71	
발행주식수(보통주)	13,685,951	13,687,951	13,717,951		13,687,951	13,693,951	13,717,951	
