	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	8,364	1,008	1,022		1,827	-4,221	262	
영업이익	-130	-112	-124		-115	259	-69	
영업이익(발표기준)	-130	-112	-124		-115	259	-69	
세전계속사업이익	-598	-189	-546		-111	-195	-23	
당기순이익	-620	-865	-514		-108	-120	-25	
당기순이익(지배)	-620	-865	-514		-108	-120	-25	
당기순이익(비지배)								
자산총계	8,734	8,037	4,310		8,515	4,310	4,052	
부채총계	7,374	7,306	4,000		8,243	4,000	3,767	
자본총계	1,360	731	309		271	309	286	
자본총계(지배)	1,360	731	309		271	309	286	
자본총계(비지배)								
자본금	639	878	561		487	561	584	
영업활동현금흐름	-69	-338	-120		2	56	-158	
투자활동현금흐름	-20	850	1,175		14	993	365	
재무활동현금흐름	145	-553	-1,070		122	-1,245	-245	
CAPEX	465	112	3		1	2	0	
FCF	-534	-450	-124		2	54	-158	
이자발생부채	2,695	2,540	3,124		2,568	3,124	2,970	
영업이익률	-1.55	-11.11	-12.10		-6.28	-6.13	-26.35	
순이익률	-7.41	-85.84	-50.27		-5.89	2.84	-9.35	
ROE(%)	-37.75	-82.76	-98.70		-135.96	-98.70	-105.12	
ROA(%)	-6.77	-10.32	-8.32		-9.13	-8.32	-8.29	
부채비율	542.29	998.73	1,293.83		3,038.95	1,293.83	1,319.34	
자본유보율	151.64	13.00	12.98		39.39	12.98	7.64	
EPS(원)	-944	-1,097	-554		-110	-115	-21	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,088	894	277		280	277	246	
PBR(배)	0.71	0.89	1.73		1.56	1.73	1.05	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	65,701,663	82,376,352	112,112,392		97,415,733	112,112,392	116,732,559	
