	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	79	97	69		10	10	37	
영업이익	5	21	-4		-8	-13	20	
영업이익(발표기준)	5	21	-4		-8	-13	20	
세전계속사업이익	4	21	-4		-8	-13	20	
당기순이익	5	16	-2		-5	-13	20	
당기순이익(지배)	5	16	-2		-5	-13	20	
당기순이익(비지배)	0							
자산총계	488	508	509		500	486	509	
부채총계	9	6	9		6	5	9	
자본총계	479	502	500		493	480	500	
자본총계(지배)	479	502	500		493	480	500	
자본총계(비지배)								
자본금	200	200	200		200	200	200	
영업활동현금흐름	22	22	-1		-10	-44	10	
투자활동현금흐름	9	-30	1		0	0	0	
재무활동현금흐름	-12	0	-1		0	0	-1	
CAPEX	0	0	0		0		0	
FCF								
이자발생부채	0	0	0		0	0	0	
영업이익률	6.09	21.18	-6.36		-78.20	-136.40	52.45	
순이익률	6.76	16.55	-2.52		-53.12	-135.41	52.45	
ROE(%)	1.08	3.27	-0.35		0.79	-4.89	-0.35	
ROA(%)	1.05	3.22	-0.34		0.78	-4.85	-0.34	
부채비율	1.86	1.23	1.83		1.26	1.06	1.83	
자본유보율	139.38	150.79	150.05		146.70	140.25	150.05	
EPS(원)	13	40	-4		-13	-32	49	
PER(배)	174.72	42.05	N/A		191.46	N/A	N/A	
BPS(원)	1,197	1,254	1,250		1,233	1,201	1,250	
PBR(배)	1.94	1.34	1.60		1.50	1.22	1.60	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	40,000,000	40,000,000	40,000,000		40,000,000	40,000,000	40,000,000	
