	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,652	2,418	2,253		564	552	569	
영업이익	157	93	129		37	33	26	
영업이익(발표기준)	157	93	129		37	33	26	
세전계속사업이익	219	77	316		48	107	109	
당기순이익	174	46	229		29	76	82	
당기순이익(지배)	100	11	151		15	37	71	
당기순이익(비지배)	74							
자산총계	5,527	4,962	5,139		5,050	4,991	5,139	
부채총계	1,524	1,371	1,413		1,430	1,329	1,413	
자본총계	4,003	3,591	3,727		3,621	3,662	3,727	
자본총계(지배)	3,053	2,999	3,078		3,003	3,017	3,078	
자본총계(비지배)	950							
자본금	279	279	279		279	279	279	
영업활동현금흐름	297	113	218		20	104	46	
투자활동현금흐름	-121	-702	-172		-208	-103	-31	
재무활동현금흐름	-139	546	-11		15	-66	42	
CAPEX	73	118	187		52	30	91	
FCF	224	-4	31		-32	74	-45	
이자발생부채	349	559	652		613	601	652	
영업이익률	5.92	3.85	5.71		6.50	6.04	4.53	
순이익률	6.57	1.92	10.16		5.20	13.75	14.42	
ROE(%)	3.30	0.36	4.98		1.47	2.42	4.98	
ROA(%)	3.15	0.89	4.53		1.89	3.15	4.53	
부채비율	38.07	38.17	37.90		39.48	36.28	37.90	
자본유보율	1,007.44	992.31	1,020.56		993.50	998.50	1,020.56	
EPS(원)	179	19	271		27	67	126	
PER(배)	16.76	138.65	9.65		32.66	19.17	9.65	
BPS(원)	5,572	5,473	5,618		5,480	5,506	5,618	
PBR(배)	0.54	0.49	0.46		0.47	0.45	0.46	
현금DPS(원)	140	150	170		50	0	120	
현금배당수익률	4.67	5.57	6.51					
현금배당성향(%)	76.69	756.52	61.59		183.84	0.00	93.04	
발행주식수(보통주)	55,895,292	55,895,292	55,895,292		55,895,292	55,895,292	55,895,292	
