	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	428	517	652		153	143	242	
영업이익	-80	-81	10		5	-4	8	
영업이익(발표기준)	-80	-81	10		5	-4	8	
세전계속사업이익	-107	-114	-47		-6	-10	-23	
당기순이익	-113	-111	-48		-4	-12	-21	
당기순이익(지배)	-113	-111	-48		-4	-12	-21	
당기순이익(비지배)	0							
자산총계	1,373	1,513	1,565		1,606	1,612	1,565	
부채총계	811	1,008	904		1,116	938	904	
자본총계	562	505	662		490	674	662	
자본총계(지배)	562	504	661		490	673	661	
자본총계(비지배)	1							
자본금	91	108	160		108	158	160	
영업활동현금흐름	-15	-105	-35		-8	30	-21	
투자활동현금흐름	0	-88	18		-4	-14	44	
재무활동현금흐름	15	223	31		8	-8	18	
CAPEX	16	9	2				2	
FCF	-31	-114	-38		-8	30	-24	
이자발생부채	657	821	663		856	654	663	
영업이익률	-18.67	-15.58	1.51		3.02	-2.97	3.48	
순이익률	-26.48	-21.50	-7.43		-2.64	-8.59	-8.82	
ROE(%)	-19.80	-20.84	-8.25		-19.21	-16.91	-8.25	
ROA(%)	-7.98	-7.70	-3.15		-6.84	-6.65	-3.15	
부채비율	144.26	199.67	136.62		227.50	139.29	136.62	
자본유보율	502.19	358.64	308.25		345.69	321.14	308.25	
EPS(원)	-150	-111	-37		-4	-8	-13	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	650	486	424		472	438	424	
PBR(배)	0.38	1.65	0.94		1.74	1.09	0.94	
현금DPS(원)	0	0			0	0		
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	91,000,000	108,455,315	160,428,627		108,455,315	158,281,961	160,428,627	
