	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	267	266	287		69	70	79	
영업이익	51	36	23		11	8	-7	
영업이익(발표기준)	51	36	23		11	8	-7	
세전계속사업이익	44	38	29		15	11	-9	
당기순이익	34	27	16		12	6	-9	
당기순이익(지배)	34	28	17		12	6	-8	
당기순이익(비지배)	0							
자산총계	485	527	576		579	582	576	
부채총계	152	176	169		169	164	169	
자본총계	333	351	407		410	418	407	
자본총계(지배)	332	349	405		408	415	405	
자본총계(비지배)	1							
자본금	107	107	107		107	107	107	
영업활동현금흐름	46	26	20		-10	10	5	
투자활동현금흐름	3	43	-18		-1	-32	10	
재무활동현금흐름	-8	-7	42		44	-1	-1	
CAPEX	4	3	3		0	2	1	
FCF	42	22	17		-11	8	4	
이자발생부채	0	0	2		3	2	2	
영업이익률	19.03	13.54	8.10		15.19	12.03	-8.81	
순이익률	12.65	10.30	5.52		16.84	8.02	-11.19	
ROE(%)	10.60	8.19	4.42		7.81	7.91	4.42	
ROA(%)	7.14	5.41	2.87		5.35	5.51	2.87	
부채비율	45.50	50.17	41.60		41.31	39.27	41.60	
자본유보율	266.79	286.39	315.13		317.60	322.22	315.13	
EPS(원)	160	130	78		55	27	-39	
PER(배)	40.65	30.77	57.61		31.95	23.66	57.61	
BPS(원)	1,801	1,891	2,072		2,086	2,126	2,072	
PBR(배)	3.60	2.11	2.16		2.10	1.57	2.16	
현금DPS(원)	46	46	46		0	0	46	
현금배당수익률	0.71	1.15	1.03					
현금배당성향(%)	24.75	30.45	53.92		0.00	0.00	-107.39	
발행주식수(보통주)	21,459,249	21,459,249	21,459,249		21,459,249	21,459,249	21,459,249	
