	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,875	7,156	9,105	8,108	2,308	2,419	2,282	2,236
영업이익	288	342	707	498	203	189	205	180
영업이익(발표기준)	288	342	707		203	189	205	
세전계속사업이익	294	405	709	574	213	204	150	211
당기순이익	295	376	604	330	214	141	117	181
당기순이익(지배)	166	226	357	274	130	91	48	100
당기순이익(비지배)	129							
자산총계	6,039	6,369	6,922	6,851	6,695	6,968	6,922	
부채총계	1,756	1,732	1,713	1,514	1,735	1,819	1,713	
자본총계	4,283	4,637	5,209	5,337	4,960	5,149	5,209	
자본총계(지배)	3,820	4,030	4,356	4,483	4,247	4,335	4,356	
자본총계(비지배)	463							
자본금	86	86	86	86	86	86	86	
영업활동현금흐름	364	619	1,020	532	344	355	286	
투자활동현금흐름	-56	-306	-603	-178	-58	-163	-254	
재무활동현금흐름	30	-190	-191	-67	-81	-139	138	
CAPEX	289	130	207	169	66	52	25	
FCF	76	489	812		278	303	261	
이자발생부채	705	578	473		465	336	473	
영업이익률	4.19	4.78	7.76	6.15	8.80	7.80	9.00	8.04
순이익률	4.29	5.26	6.63	4.07	9.27	5.83	5.14	8.09
ROE(%)	4.36	5.76	8.50	6.21	9.39	9.46	8.50	
ROA(%)	4.81	6.07	9.09	4.79	9.55	9.40	9.09	
부채비율	40.99	37.35	32.88	28.37	34.98	35.32	32.88	
자본유보율	4,357.38	4,612.47	4,979.32		4,831.01	4,934.94	4,979.32	
EPS(원)	967	1,314	2,073	1,596	755	529	281	581
PER(배)	11.06	8.75	6.22	6.64	7.57	5.56	6.22	
BPS(원)	22,211	23,429	25,323	26,360	24,692	25,205	25,323	
PBR(배)	0.48	0.49	0.51	0.40	0.68	0.50	0.51	
현금DPS(원)	200	200	250	250	50	0	200	
현금배당수익률	1.87	1.74	1.94	2.36				
현금배당성향(%)	20.68	15.22	12.06	15.67	6.62	0.00	71.30	
발행주식수(보통주)	17,200,000	17,200,000	17,200,000		17,200,000	17,200,000	17,200,000	
