	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	35,415	34,409	34,123		8,391	8,189	8,799	
영업이익	298	200	452		126	107	109	
영업이익(발표기준)	298	200	452		126	107	109	
세전계속사업이익	-503	98	241		109	99	-65	
당기순이익	-636	-42	65		71	68	-123	
당기순이익(지배)	-716	-87	-48		10	13	-81	
당기순이익(비지배)	80							
자산총계	18,045	18,097	17,801		18,695	17,565	17,801	
부채총계	10,622	10,952	11,105		11,753	10,642	11,105	
자본총계	7,423	7,145	6,696		6,942	6,924	6,696	
자본총계(지배)	3,161	3,038	2,926		3,045	3,052	2,926	
자본총계(비지배)	4,262							
자본금	304	304	304		304	304	304	
영업활동현금흐름	1,855	897	1,364		829	-593	981	
투자활동현금흐름	-1,581	-349	-881		-10	-521	-498	
재무활동현금흐름	-320	-208	-735		-383	7	-145	
CAPEX	97	189	269		98	16	117	
FCF	1,758	708	1,096		731	-609	864	
이자발생부채	629	711	1,339		1,262	1,359	1,339	
영업이익률	0.84	0.58	1.32		1.50	1.30	1.24	
순이익률	-1.80	-0.12	0.19		0.85	0.83	-1.40	
ROE(%)	-20.37	-2.80	-1.60		-0.34	-0.64	-1.60	
ROA(%)	-3.28	-0.23	0.36		0.70	0.67	0.36	
부채비율	143.09	153.28	165.84		169.29	153.70	165.84	
자본유보율	978.36	950.58	931.67		954.35	960.21	931.67	
EPS(원)	-1,223	-148	-81		17	22	-138	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	5,625	5,585	5,641		5,636	5,726	5,641	
PBR(배)	0.70	0.42	0.38		0.43	0.41	0.38	
현금DPS(원)	50	50	70		0	0	70	
현금배당수익률	1.27	2.13	3.23					
현금배당성향(%)	-3.92	-31.37	-76.22		0.00	0.00	-45.00	
발행주식수(보통주)	58,500,000	58,500,000	58,500,000		58,500,000	58,500,000	58,500,000	
