	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	393	544	683		170	172	189	
영업이익	63	51	36		6	9	19	
영업이익(발표기준)	63	51	36		6	9	19	
세전계속사업이익	61	43	5		4	-12	14	
당기순이익	51	38	5		4	-6	9	
당기순이익(지배)	48	36	6		5	-5	11	
당기순이익(비지배)	3							
자산총계	398	1,246	1,271		1,265	1,271	1,269	
부채총계	129	606	596		581	596	598	
자본총계	269	640	675		684	675	671	
자본총계(지배)	235	597	623		627	623	621	
자본총계(비지배)	34							
자본금	23	31	32		32	32	32	
영업활동현금흐름	29	36	45		10	22	16	
투자활동현금흐름	-120	-425	-175		59	-21	-63	
재무활동현금흐름	91	704	-39		-55	-10	-15	
CAPEX	2	162	15		6	1	0	
FCF	28	-126	30		5	21	16	
이자발생부채	70	497	481		465	481	484	
영업이익률	15.90	9.33	5.29		3.38	5.51	10.00	
순이익률	13.04	7.08	0.78		2.37	-3.55	4.55	
ROE(%)		8.54	0.96		2.07	0.96	2.66	
ROA(%)		4.68	0.42		1.11	0.42	1.03	
부채비율	48.18	94.64	88.39		84.82	88.39	88.99	
자본유보율	902.97	1,819.96	1,860.87		1,879.09	1,860.87	1,894.17	
EPS(원)	1,094	620	92		74	-82	164	
PER(배)		30.88	166.07		67.57	166.07	58.10	
BPS(원)	5,059	9,685	9,798		9,873	9,798	9,925	
PBR(배)	0.00	1.98	1.56		1.30	1.56	1.49	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률		0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00		0.00	
발행주식수(보통주)	4,638,430	6,168,275	6,425,275		6,425,275	6,425,275	6,429,675	
