	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	79,012	52,651	73,497	76,812	19,646	21,571	18,266	19,098
영업이익	-5,242	-4,093	-6,166	-712	-3,120	-2,150	-478	-353
영업이익(발표기준)	-5,242	-4,093	-6,166		-3,120	-2,150	-478	
세전계속사업이익	-4,639	-4,976	-11,392	-2,667	-5,876	-1,611	-2,201	-644
당기순이익	-3,407	-3,882	-13,154	-2,536	-5,832	-3,201	-2,270	-500
당기순이익(지배)	-3,388	-3,879	-13,108	-2,510	-5,802	-3,182	-2,248	-650
당기순이익(비지배)	-20							
자산총계	138,181	142,829	136,001	138,032	153,064	136,001	148,118	
부채총계	80,207	75,366	83,512	88,489	94,670	83,512	95,379	
자본총계	57,975	67,463	52,489	49,543	58,394	52,489	52,739	
자본총계(지배)	57,896	67,384	52,452	49,297	58,336	52,452	52,723	
자본총계(비지배)	79							
자본금	19,506	31,506	31,506	31,509	31,506	31,506	31,506	
영업활동현금흐름	5,401	1,655	-6,812	2,978	511	-3,564	-6,483	
투자활동현금흐름	-744	3,693	-1,177	-1,081	-1,420	3,721	-1,357	
재무활동현금흐름	-9,567	504	3,657	75	4,801	-3,696	8,951	
CAPEX	1,079	690	772	1,092	147	285	312	
FCF	4,321	965	-7,584	2,286	365	-3,849	-6,795	
이자발생부채	42,461	29,147	38,667		38,104	38,667	48,172	
영업이익률	-6.63	-7.77	-8.39	-0.93	-15.88	-9.96	-2.62	-1.85
순이익률	-4.31	-7.37	-17.90	-3.30	-29.68	-14.84	-12.43	-2.62
ROE(%)	-5.62	-6.19	-21.88	-4.93	-17.12	-21.88	-24.08	
ROA(%)	-2.20	-2.76	-9.44	-1.85	-7.51	-9.44	-9.77	
부채비율	138.35	111.72	159.10	178.61	162.12	159.10	180.85	
자본유보율	247.28	145.91	104.71		114.52	104.71	97.62	
EPS(원)	-766	-693	-2,080	-398	-921	-505	-357	-103
PER(배)	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
BPS(원)	13,903	11,154	8,682	8,160	9,656	8,682	8,727	
PBR(배)	0.47	0.66	0.84	0.51	0.82	0.84	0.45	
현금DPS(원)	0			0				
현금배당수익률	0.00			0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	442,267,277	630,000,000	630,000,000		630,000,000	630,000,000	630,000,000	
