	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	142	92	54		12	13	18	
영업이익	-31	-40	-58		-17	-15	-12	
영업이익(발표기준)	-31	-40	-58		-17	-15	-12	
세전계속사업이익	-32	-44	-78		-18	-34	-13	
당기순이익	-32	-44	-78		-18	-33	-13	
당기순이익(지배)	-32	-44	-78		-18	-33	-13	
당기순이익(비지배)								
자산총계	218	176	288		293	288	272	
부채총계	114	116	211		215	211	209	
자본총계	104	60	77		78	77	63	
자본총계(지배)	104	60	77		78	77	63	
자본총계(비지배)								
자본금	27	27	37		34	37	37	
영업활동현금흐름	-1	-9	-34		-14	-9	-9	
투자활동현금흐름	7	5	-69		-15	-4	-76	
재무활동현금흐름	-13	4	185		101	32	-7	
CAPEX	3	3	16		12	0	0	
FCF	-4	-11	-50		-25	-9	-9	
이자발생부채	92	97	192		189	192	185	
영업이익률	-21.90	-43.36	-105.72		-140.25	-114.12	-64.08	
순이익률	-22.70	-47.40	-143.02		-148.95	-247.87	-70.89	
ROE(%)	-28.41	-53.13	-113.42		-74.73	-113.42	-124.91	
ROA(%)	-12.91	-22.20	-33.55		-23.31	-33.55	-32.84	
부채비율	108.83	192.19	274.06		276.70	274.06	330.91	
자본유보율	329.76	162.89	137.24		160.42	137.24	98.48	
EPS(원)	-132	-175	-280		-64	-104	-37	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	440	254	231		255	231	189	
PBR(배)	1.75	2.97	5.39		4.85	5.39	4.41	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00		0.00	0.00		
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	24,862,045	24,937,045	34,495,785		31,580,485	34,495,785	34,495,785	
