	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	324	520	180		40	48	41	
영업이익	14	-36	-38		-15	-12	-3	
영업이익(발표기준)	14	-36	-38		-15	-12	-3	
세전계속사업이익	29	-10	-189		-19	-23	-33	
당기순이익	31	-44	-177		-16	-20	-46	
당기순이익(지배)	31	-44	-177		-16	-20	-46	
당기순이익(비지배)								
자산총계	1,181	1,538	1,424		1,373	1,364	1,424	
부채총계	344	640	555		588	599	555	
자본총계	837	898	870		785	765	870	
자본총계(지배)	837	898	870		785	765	870	
자본총계(비지배)								
자본금	119	132	172		132	132	172	
영업활동현금흐름	31	-23	-16		-2	0	7	
투자활동현금흐름	-57	-324	-21		-23	-10	-33	
재무활동현금흐름	-6	337	37		0	6	33	
CAPEX	13	14	0			0	0	
FCF	18	-37	-16		-2	0	7	
이자발생부채	263	420	378		551	565	378	
영업이익률	4.36	-6.94	-20.91		-36.43	-25.37	-7.15	
순이익률	9.65	-8.56	-98.26		-39.30	-41.30	-113.07	
ROE(%)	3.95	-5.13	-20.04		-31.41	-36.75	-20.04	
ROA(%)	2.76	-3.27	-11.96		-20.83	-23.62	-11.96	
부채비율	41.12	71.29	63.77		74.93	78.26	63.77	
자본유보율	591.15	557.07	387.15		473.01	458.09	387.15	
EPS(원)	28	-33	-106		-10	-12	-26	
PER(배)	20.34	N/A	N/A		N/A	N/A	N/A	
BPS(원)	704	551	429		482	470	429	
PBR(배)	0.80	1.00	0.90		0.90	0.71	0.90	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	118,983,162	132,305,696	172,336,402		132,305,696	132,305,696	172,336,402	
