	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,931	2,931	3,493	3,378	816	962	859	715
영업이익	222	383	465	411	101	131	112	63
영업이익(발표기준)	222	383	465		101	131	112	
세전계속사업이익	211	379	452	386	99	135	92	66
당기순이익	173	305	345	294	77	103	64	56
당기순이익(지배)	173	305	345	314	77	103	64	50
당기순이익(비지배)								
자산총계	2,230	3,012	3,374	3,714	3,486	3,731	3,374	
부채총계	977	1,545	1,568	1,611	1,847	1,986	1,568	
자본총계	1,253	1,467	1,806	2,102	1,639	1,745	1,806	
자본총계(지배)	1,253	1,467	1,806	2,102	1,639	1,745	1,806	
자본총계(비지배)								
자본금	43	45	46	48	46	46	46	
영업활동현금흐름	224	514	444	485	8	134	204	
투자활동현금흐름	-116	-438	-593	-180	-130	-376	93	
재무활동현금흐름	-183	451	-79	-41	102	58	-398	
CAPEX	115	416	188	102	68	21	68	
FCF	109	98	256	278	-60	113	136	
이자발생부채	530	1,069	1,064		1,402	1,463	1,064	
영업이익률	11.48	13.07	13.31	12.17	12.41	13.66	13.07	8.81
순이익률	8.96	10.39	9.89	8.71	9.38	10.70	7.45	7.83
ROE(%)		22.40	21.10	16.08	22.59	22.54	21.10	
ROA(%)		11.62	10.82	8.31	10.77	10.43	10.82	
부채비율	77.92	105.33	86.79	76.65	112.75	113.83	86.79	
자본유보율	2,785.53	3,382.03	4,022.07		3,664.04	3,888.92	4,022.07	
EPS(원)	3,134	3,208	3,635	3,308	806	1,083	673	530
PER(배)	25.79	11.42	14.72	11.05	14.44	12.96	14.72	
BPS(원)	13,268	15,779	19,482	23,059	17,661	18,819	19,482	
PBR(배)	6.09	2.32	2.75	1.59	2.95	2.60	2.75	
현금DPS(원)	0	0	0	0	0	0	0	
현금배당수익률	0.00	0.00	0.00	0.00	0.00	0.00		
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	9,449,094	9,502,493	9,502,493		9,502,493	9,502,493	9,502,493	
