	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	143	175	784		112	300	281	
영업이익	-8	-2	-87		-10	-24	-53	
영업이익(발표기준)	-8	-2	-87		-10	-24	-53	
세전계속사업이익	-8	-39	-109		-5	-14	-88	
당기순이익	-14	-39	-80		-5	-14	-60	
당기순이익(지배)	-14	-38	-71		-5	-5	-59	
당기순이익(비지배)	0							
자산총계	382	628	1,191		1,328	1,241	1,191	
부채총계	14	150	533		588	512	533	
자본총계	368	478	658		740	729	658	
자본총계(지배)	366	478	507		575	572	507	
자본총계(비지배)	1							
자본금	106	126	148		148	148	148	
영업활동현금흐름	12	-24	-176		-103	-32	-2	
투자활동현금흐름	-65	-252	70		-81	46	5	
재무활동현금흐름	1	280	95		97	-13	10	
CAPEX	2	10	3		0	1	2	
FCF	10	-34	-179		-104	-33	-4	
이자발생부채	0	87	352		347	338	352	
영업이익률	-5.52	-1.24	-11.15		-8.75	-8.06	-18.74	
순이익률	-9.84	-22.10	-10.26		-4.30	-4.61	-21.20	
ROE(%)	-3.69	-9.07	-14.44		-6.74	-10.13	-14.44	
ROA(%)	-3.45	-7.66	-8.83		-3.95	-7.25	-8.83	
부채비율	3.93	31.27	81.06		79.42	70.29	81.06	
자본유보율	281.00	309.07	269.52		311.06	307.26	269.52	
EPS(원)	-67	-165	-257		-18	-16	-201	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,735	1,905	1,717		1,948	1,938	1,717	
PBR(배)	2.38	1.40	0.84		1.39	0.91	0.84	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00	0.00		
발행주식수(보통주)	21,115,308	25,115,308	29,515,308		29,515,308	29,515,308	29,515,308	
