	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	50,280	52,221	55,131		13,970	14,477	13,525	
영업이익	-4,068	-5,587	-2,997		-1,129	-466	-345	
영업이익(발표기준)	-4,068	-5,587	-2,997		-1,129	-466	-345	
세전계속사업이익	-11,870	-7,789	-5,867		-2,005	-1,226	-865	
당기순이익	-11,907	-7,906	-5,898		-2,007	-1,242	-864	
당기순이익(지배)	-11,910	-7,907	-5,899		-2,007	-1,243	-865	
당기순이익(비지배)	3							
자산총계	36,024	41,214	71,602		63,472	68,442	71,602	
부채총계	27,055	30,818	60,699		55,047	61,300	60,699	
자본총계	8,969	10,397	10,903		8,425	7,142	10,903	
자본총계(지배)	8,948	10,385	10,890		8,412	7,129	10,890	
자본총계(비지배)	21							
자본금	15,683	15,783	15,920		15,920	15,920	15,920	
영업활동현금흐름	-2,754	-4,169	3,993		1,046	1,211	1,337	
투자활동현금흐름	-2,280	-6,728	-8,772		-1,062	-6,261	-2,137	
재무활동현금흐름	6,615	9,874	5,728		481	1,329	5,194	
CAPEX	3,025	3,201	10,826		1,512	5,654	1,972	
FCF	-5,779	-7,370	-6,833		-466	-4,442	-635	
이자발생부채	20,520	23,461	52,689		46,704	52,909	52,689	
영업이익률	-8.09	-10.70	-5.44		-8.08	-3.22	-2.55	
순이익률	-23.68	-15.14	-10.70		-14.37	-8.58	-6.39	
ROE(%)	-129.27	-81.80	-55.46		-110.69	-135.35	-55.46	
ROA(%)	-29.77	-20.47	-10.46		-15.19	-13.81	-10.46	
부채비율	301.64	296.42	556.71		653.40	858.31	556.71	
자본유보율	-70.55	-125.30	-180.13		-157.19	-165.93	-180.13	
EPS(원)	-5,475	-2,521	-1,860		-636	-390	-272	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,853	3,290	3,420		2,642	2,239	3,420	
PBR(배)	1.76	1.12	1.04		1.40	1.62	1.04	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	311,805,827	313,805,827	316,552,195		316,552,195	316,552,195	316,552,195	
