	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	349	475	811	933	211	223	214	188
영업이익	108	175	417	527	118	129	134	94
영업이익(발표기준)	108	175	417		118	129	134	
세전계속사업이익	-31	178	417	541	122	124	147	72
당기순이익	-51	149	334	427	95	103	114	
당기순이익(지배)	-51	149	334	418	95	103	114	76
당기순이익(비지배)								
자산총계	632	757	1,137	1,526	1,001	1,137	1,252	
부채총계	281	246	257	250	253	257	282	
자본총계	351	510	879	1,277	748	879	970	
자본총계(지배)	351	510	879	1,272	748	879	970	
자본총계(비지배)								
자본금	60	62	64	61	63	64	65	
영업활동현금흐름	86	160	390	463	113	116	86	
투자활동현금흐름	-206	-203	-127	-32	-87	-47	-3	
재무활동현금흐름	194	-44	-25	-79	7	22	0	
CAPEX	317	148	62	20	6	9	2	
FCF	-231	12	328	443	107	107	84	
이자발생부채	209	154	99		104	99	93	
영업이익률	30.98	36.81	51.41	56.47	55.90	57.91	62.69	49.67
순이익률	-14.71	31.30	41.16	45.76	45.17	46.28	53.22	
ROE(%)		34.51	48.06	38.88	49.00	48.06	50.78	
ROA(%)		21.41	35.27	32.05	35.28	35.27	37.37	
부채비율	79.99	48.26	29.28	19.54	33.86	29.28	29.08	
자본유보율	478.73	720.58	1,265.99		1,088.58	1,265.99	1,399.31	
EPS(원)	-85	242	534	646	153	162	176	118
PER(배)	N/A	16.85	26.49	25.22	30.28	26.49	16.26	
BPS(원)	580	824	1,366	1,966	1,186	1,366	1,499	
PBR(배)	7.18	4.96	10.36	8.29	12.05	10.36	6.67	
현금DPS(원)	8	14	46	52	0	46		
현금배당수익률	0.19	0.34	0.33	0.32		0.33		
현금배당성향(%)	-9.43	5.84	8.87	8.05	0.00	28.66		
발행주식수(보통주)	60,473,077	61,973,077	64,364,380		63,050,014	64,364,380	64,709,168	
