	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	878	13,677	14,272	11,638	3,802	3,805	3,471	3,289
영업이익	-92	457	803	562	304	271	191	106
영업이익(발표기준)	-92	457	803		304	271	191	
세전계속사업이익	-126	52	228	2,252	183	190	-66	10
당기순이익	-99	-164	50	1,743	124	27	16	-57
당기순이익(지배)	-85	60	106	1,724	134	26	16	-286
당기순이익(비지배)	-13							
자산총계	19,124	19,508	21,317	22,498	20,304	20,320	21,317	
부채총계	11,811	12,252	14,130	13,635	13,119	13,106	14,130	
자본총계	7,314	7,256	7,187	8,882	7,184	7,214	7,187	
자본총계(지배)	6,966	6,918	7,156	9,159	7,155	7,183	7,156	
자본총계(비지배)	348							
자본금	652	652	660	660	660	660	660	
영업활동현금흐름	-107	674	1,221	2,529	305	398	602	
투자활동현금흐름	-87	-1,460	-1,007	-415	205	-294	-480	
재무활동현금흐름	84	485	1,172	80	-363	-147	718	
CAPEX	85	819	1,267	520	441	256	275	
FCF	-192	-146	-45	1,493	-136	142	327	
이자발생부채	8,882	9,154	11,304		10,525	10,427	11,304	
영업이익률	-10.45	3.34	5.63	4.83	8.01	7.13	5.51	3.22
순이익률	-11.25	-1.20	0.35	14.97	3.26	0.70	0.46	-1.73
ROE(%)		0.87	1.51	21.13	-0.48	-2.73	1.51	
ROA(%)		-0.85	0.25	7.95	-1.20	-1.95	0.25	
부채비율	161.49	168.87	196.60	153.50	182.61	181.69	196.60	
자본유보율	1,010.43	1,020.34	1,003.20		1,003.72	1,007.59	1,003.20	
EPS(원)	-655	462	807	13,058	1,026	193	124	-2,167
PER(배)		151.41	79.34	7.25	N/A	N/A	79.34	
BPS(원)	53,425	53,114	54,268	69,453	54,261	54,469	54,268	
PBR(배)	0.00	1.32	1.18	1.36	1.06	0.83	1.18	
현금DPS(원)	0	400	450	352	0	0	450	
현금배당수익률		0.57	0.70	0.37				
현금배당성향(%)	0.00	87.64	56.68	2.40	0.00	0.00	368.14	
발행주식수(보통주)	11,579,852	11,579,852	11,741,396		11,741,396	11,741,396	11,741,396	
