	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	8,124	10,071	10,003		2,678	2,941	2,902	
영업이익	274	297	-171		7	110	132	
영업이익(발표기준)	274	297	-171		7	110	132	
세전계속사업이익	130	95	-415		-20	-31	100	
당기순이익	98	15	-386		-45	3	80	
당기순이익(지배)	15	7	-148		-17	12	37	
당기순이익(비지배)	83							
자산총계	7,541	8,403	8,653		8,672	8,653	8,846	
부채총계	5,243	6,100	6,801		6,852	6,801	6,868	
자본총계	2,298	2,304	1,852		1,820	1,852	1,978	
자본총계(지배)	1,276	1,293	1,158		1,095	1,158	1,219	
자본총계(비지배)	1,022							
자본금	195	195	199		197	199	200	
영업활동현금흐름	1,296	885	-354		339	-391	274	
투자활동현금흐름	-610	-973	-736		-362	-157	-125	
재무활동현금흐름	-595	235	943		-51	471	-151	
CAPEX	522	980	752		364	158	126	
FCF	774	-95	-1,106		-25	-549	148	
이자발생부채	1,978	2,357	3,497		3,156	3,497	3,433	
영업이익률	3.37	2.95	-1.71		0.26	3.73	4.56	
순이익률	1.20	0.15	-3.86		-1.68	0.09	2.76	
ROE(%)	1.25	0.53	-12.11		-16.29	-12.11	-1.30	
ROA(%)	1.41	0.19	-4.53		-5.56	-4.53	-0.86	
부채비율	228.20	264.77	367.28		376.50	367.28	347.25	
자본유보율	539.10	549.31	485.38		459.94	485.38	500.19	
EPS(원)	42	18	-378		-44	31	93	
PER(배)	54.70	101.72	N/A		N/A	N/A	N/A	
BPS(원)	3,271	3,316	3,065		2,926	3,065	3,214	
PBR(배)	0.71	0.54	0.54		0.58	0.54	0.33	
현금DPS(원)	20	10	10		0	10		
현금배당수익률	0.86	0.56	0.61					
현금배당성향(%)	51.87	56.97	-2.55		0.00	30.43		
발행주식수(보통주)	34,895,833	34,895,833	37,789,703		36,616,683	37,789,703	38,229,585	
