	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,558	1,686	1,730		448	421	413	
영업이익	45	-21	-73		-27	-8	-26	
영업이익(발표기준)	45	-21	-73		-27	-8	-26	
세전계속사업이익	97	-95	-118		-51	-26	-27	
당기순이익	94	-82	-109		-51	-26	-18	
당기순이익(지배)	96	-75	-107		-52	-26	-12	
당기순이익(비지배)	-3							
자산총계	3,199	3,122	3,194		3,303	3,328	3,194	
부채총계	1,558	1,508	1,703		1,748	1,793	1,703	
자본총계	1,641	1,614	1,491		1,555	1,534	1,491	
자본총계(지배)	1,612	1,588	1,470		1,522	1,504	1,470	
자본총계(비지배)	29							
자본금	102	112	112		112	112	112	
영업활동현금흐름	38	41	29		-28	18	71	
투자활동현금흐름	-113	-78	-184		-106	-24	-10	
재무활동현금흐름	103	4	205		80	65	-51	
CAPEX	115	70	37		25	-2	0	
FCF	-77	-29	-8		-53	20	71	
이자발생부채	1,003	955	1,178		1,164	1,233	1,178	
영업이익률	2.88	-1.22	-4.23		-5.94	-1.90	-6.33	
순이익률	6.01	-4.87	-6.29		-11.42	-6.06	-4.25	
ROE(%)	6.16	-4.66	-6.98		-9.53	-10.36	-7.67	
ROA(%)	3.02	-2.60	-3.45		-4.67	-4.87	-3.78	
부채비율	94.95	93.48	114.26		112.41	116.88	114.26	
자본유보율	1,514.12	1,347.49	1,246.99		1,281.60	1,265.89	1,246.99	
EPS(원)	473	-346	-478		-234	-116	-56	
PER(배)	5.59	N/A	N/A		N/A	N/A	N/A	
BPS(원)	8,929	7,949	7,359		7,618	7,529	7,359	
PBR(배)	0.30	0.24	0.28		0.29	0.29	0.28	
현금DPS(원)	35	0						
현금배당수익률	1.32	0.00						
현금배당성향(%)	6.55	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	20,400,000	22,322,330	22,322,330		22,322,330	22,322,330	22,322,330	
