	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,812	2,054	2,059	2,048	484	583	339	448
영업이익	870	855	257	401	33	-46	-99	80
영업이익(발표기준)	870	855	257		33	-46	-99	
세전계속사업이익	852	851	252	412	33	-59	-95	100
당기순이익	700	698	256	339	29	-12	-61	86
당기순이익(지배)	701	700	262	340	31	-10	-59	49
당기순이익(비지배)	-1							
자산총계	3,809	3,950	4,215	4,765	4,184	4,215	4,530	
부채총계	1,844	1,378	1,588	1,663	1,501	1,588	2,059	
자본총계	1,965	2,572	2,627	3,102	2,683	2,627	2,471	
자본총계(지배)	1,917	2,526	2,591	3,064	2,646	2,591	2,437	
자본총계(비지배)	49							
자본금	28	28	29	30	29	29	30	
영업활동현금흐름	565	551	337	476	117	74	203	
투자활동현금흐름	-382	-161	-284	-218	-81	-97	-278	
재무활동현금흐름	-74	-460	-45	-27	48	46	180	
CAPEX	380	85	210	218	67	57	206	
FCF	185	466	127	320	50	17	-3	
이자발생부채	1,142	838	1,041		947	1,041	1,346	
영업이익률	47.99	41.61	12.48	19.57	6.82	-7.97	-29.32	17.92
순이익률	38.62	33.96	12.41	16.57	6.06	-2.09	-17.92	19.18
ROE(%)	41.32	31.50	10.24	12.04	16.48	10.24	2.63	
ROA(%)	19.86	17.98	6.26	7.56	10.23	6.26	1.38	
부채비율	93.84	53.56	60.47	53.60	55.94	60.47	83.33	
자본유보율	8,699.49	10,862.70	11,287.74		11,470.35	11,287.74	10,785.62	
EPS(원)	11,728	11,705	4,384	5,696	518	-172	-988	820
PER(배)	39.13	48.03	68.63	32.11	49.28	68.63	176.87	
BPS(원)	34,233	45,056	46,489	55,267	47,463	46,489	43,957	
PBR(배)	13.41	12.48	6.47	3.31	7.38	6.47	4.49	
현금DPS(원)	2,082	852	778	902	778	0		
현금배당수익률	0.45	0.15	0.26	0.49	0.22			
현금배당성향(%)	16.58	6.80	16.52	15.83	139.93	0.00		
발행주식수(보통주)	5,977,449	5,977,449	5,977,449		5,977,449	5,977,449	5,977,449	
