	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,188	2,344	2,717	2,794	726	650	764	600
영업이익	391	394	429	427	129	103	106	88
영업이익(발표기준)	391	394	429		129	103	106	
세전계속사업이익	337	406	482	486	163	130	72	106
당기순이익	837	292	356	357	115	89	57	78
당기순이익(지배)	791	273	339	343	109	83	48	78
당기순이익(비지배)	46							
자산총계	3,215	3,496	3,870	4,242	3,796	3,882	3,870	
부채총계	1,229	1,259	1,332	1,368	1,399	1,393	1,332	
자본총계	1,986	2,237	2,538	2,874	2,397	2,490	2,538	
자본총계(지배)	1,960	2,191	2,485	2,817	2,359	2,445	2,485	
자본총계(비지배)	26							
자본금	74	74	74	73	74	74	74	
영업활동현금흐름	510	332	407	345	146	82	134	
투자활동현금흐름	-366	-94	-103	-108	-34	-20	-20	
재무활동현금흐름	-191	-81	-253	-12	-50	-77	-42	
CAPEX	164	48	50	41	10	12	21	
FCF	347	284	357	273	136	70	113	
이자발생부채	540	474	356		471	401	356	
영업이익률	17.86	16.79	15.78	15.29	17.79	15.85	13.89	14.61
순이익률	38.25	12.44	13.10	12.76	15.81	13.74	7.44	12.92
ROE(%)	46.14	13.13	14.49	12.95	13.06	14.17	14.49	
ROA(%)	23.52	8.69	9.66	8.79	8.65	9.44	9.66	
부채비율	61.87	56.29	52.50	47.59	58.35	55.93	52.50	
자본유보율	2,535.48	2,843.64	3,238.38		3,067.88	3,180.29	3,238.38	
EPS(원)	5,324	1,835	2,281	2,311	733	562	321	522
PER(배)	6.40	11.77	12.80	10.64	14.38	12.00	12.80	
BPS(원)	13,196	14,752	16,730	18,962	15,883	16,462	16,730	
PBR(배)	2.58	1.46	1.75	1.30	1.78	1.60	1.75	
현금DPS(원)	100	100	100	100	0	0	100	
현금배당수익률	0.29	0.46	0.34	0.41				
현금배당성향(%)	1.88	5.45	4.38	4.33	0.00	0.00	31.18	
발행주식수(보통주)	14,854,256	14,854,256	14,854,256		14,854,256	14,854,256	14,854,256	
