	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,310	1,881	2,533	3,699	523	608	889	806
영업이익	-252	-85	269	351	80	36	72	88
영업이익(발표기준)	-252	-85	269		80	36	72	
세전계속사업이익	-317	-92	181	318	16	14	77	65
당기순이익	-322	-100	169	261	11	12	72	80
당기순이익(지배)	-309	-122	169	261	11	12	72	65
당기순이익(비지배)	-13							
자산총계	2,240	2,051	2,631	3,298	2,454	2,484	2,631	
부채총계	1,398	1,311	1,682	2,043	1,629	1,648	1,682	
자본총계	841	739	949	1,255	825	836	949	
자본총계(지배)	863	739	949	1,255	825	836	949	
자본총계(비지배)	-22							
자본금	138	138	138	144	138	138	138	
영업활동현금흐름	203	182	-55	273	-101	36	104	
투자활동현금흐름	-44	9	-78	-119	-19	-23	-26	
재무활동현금흐름	-43	-186	222	165	139	19	-12	
CAPEX	41	27	71	100	18	23	22	
FCF	162	155	-126	31	-120	14	82	
이자발생부채	1,046	864	1,062		1,090	1,109	1,062	
영업이익률	-10.91	-4.53	10.64	9.49	15.21	5.97	8.13	10.86
순이익률	-13.94	-5.34	6.66	7.05	2.06	1.97	8.08	9.93
ROE(%)	-30.05	-15.27	19.99	23.71	1.50	6.94	19.99	
ROA(%)	-12.78	-4.68	7.21	8.79	0.52	2.44	7.21	
부채비율	166.21	177.38	177.23	162.75	197.60	197.04	177.23	
자본유보율	543.76	454.74	606.19		516.24	524.87	606.19	
EPS(원)	-1,147	-453	625	968	40	44	266	241
PER(배)	N/A	N/A	16.87	8.64	198.10	50.88	16.87	
BPS(원)	3,242	2,776	3,563	4,790	3,096	3,140	3,563	
PBR(배)	1.56	2.78	2.96	1.75	2.92	3.38	2.96	
현금DPS(원)	0	0	220	170	0	0	220	
현금배당수익률	0.00	0.00	2.09	2.03				
현금배당성향(%)	0.00	0.00	34.72	17.55	0.00	0.00	81.58	
발행주식수(보통주)	26,983,609	26,983,609	26,983,609		26,983,609	26,983,609	26,983,609	
