	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,870	2,866	3,189	3,914	918	723	556	
영업이익	332	221	271	382	94	47	20	
영업이익(발표기준)	332	221	271		94	47	20	
세전계속사업이익	331	255	285	392	100	36	35	
당기순이익	252	198	230	307	79	30	28	
당기순이익(지배)	251	195	232	270	78	33	29	
당기순이익(비지배)	2							
자산총계	1,647	2,548	2,657	3,320	3,096	2,657	2,426	
부채총계	776	1,021	978	1,360	1,411	978	771	
자본총계	871	1,526	1,678	1,960	1,685	1,678	1,655	
자본총계(지배)	859	1,513	1,670	1,940	1,673	1,670	1,652	
자본총계(비지배)	11							
자본금	64	79	79	80	79	79	79	
영업활동현금흐름	19	-326	760	190	-76	201	67	
투자활동현금흐름	-37	-174	-774	-110	-327	259	-7	
재무활동현금흐름	-54	884	-398	160	368	-442	-50	
CAPEX	62	178	435	0	199	55	48	
FCF	-43	-503	325		-275	146	19	
이자발생부채	40	451	146		533	146	146	
영업이익률	11.56	7.70	8.50	9.76	10.22	6.52	3.56	
순이익률	8.79	6.89	7.21	7.84	8.57	4.19	5.09	
ROE(%)	33.49	16.44	14.59	14.96	13.99	14.59	13.17	
ROA(%)	16.33	9.42	8.83	10.27	8.31	8.83	8.32	
부채비율	89.17	66.92	58.29	69.39	83.74	58.29	46.58	
자본유보율	1,287.38	1,908.97	2,131.85		2,106.82	2,131.85	2,118.51	
EPS(원)	1,802	1,283	1,466	1,706	490	210	185	
PER(배)	14.92	7.14	14.05	10.52	12.62	14.05	9.65	
BPS(원)	6,273	9,968	11,094	12,917	11,016	11,094	10,999	
PBR(배)	4.29	0.92	1.86	1.39	1.62	1.86	1.16	
현금DPS(원)	228	250	250	250	0	250		
현금배당수익률	0.85	2.73	1.21	1.39				
현금배당성향(%)	12.45	19.46	16.21	14.66	0.00	113.14		
발행주식수(보통주)	13,957,704	15,830,000	15,830,000		15,830,000	15,830,000	15,830,000	
