	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	11,387	12,392	12,743	14,494	3,020	3,017	3,595	3,449
영업이익	967	1,182	1,219	1,324	288	285	398	276
영업이익(발표기준)	967	1,182	1,219		288	285	398	
세전계속사업이익	1,045	1,287	1,281	1,414	330	319	348	301
당기순이익	757	924	946	1,042	241	229	265	217
당기순이익(지배)	615	768	736	841	187	178	220	174
당기순이익(비지배)	142							
자산총계	16,265	17,409	20,755	21,895	18,164	18,437	20,755	
부채총계	9,409	9,991	12,945	13,437	10,659	10,638	12,945	
자본총계	6,856	7,418	7,810	8,459	7,504	7,798	7,810	
자본총계(지배)	6,723	7,275	7,637	8,159	7,396	7,651	7,637	
자본총계(비지배)	133							
자본금	100	100	100	100	100	100	100	
영업활동현금흐름	1,155	45	1,364	1,098	-373	8	1,058	
투자활동현금흐름	350	551	-517	-673	-233	1,652	-1,874	
재무활동현금흐름	-316	-340	-612	-329	-434	-35	-103	
CAPEX	88	87	81	135	32	23	8	
FCF	1,067	-42	1,283	834	-404	-14	1,050	
이자발생부채	0	0	1,355		792	797	1,355	
영업이익률	8.49	9.54	9.56	9.13	9.52	9.43	11.08	8.00
순이익률	6.64	7.46	7.42	7.19	7.99	7.58	7.37	6.29
ROE(%)	9.27	10.98	9.88	10.65	10.23	9.61	9.88	
ROA(%)	4.58	5.49	4.96	4.89	5.46	5.21	4.96	
부채비율	137.24	134.68	165.75	158.85	142.04	136.42	165.75	
자본유보율	6,930.65	7,477.59	7,879.52		7,504.98	7,682.56	7,879.52	
EPS(원)	3,074	3,842	3,681	4,207	937	888	1,102	872
PER(배)	23.81	16.47	19.26	12.84	19.44	18.78	19.26	
BPS(원)	33,615	36,374	38,184	40,795	36,981	38,255	38,184	
PBR(배)	2.18	1.74	1.86	1.32	1.93	1.74	1.86	
현금DPS(원)	1,000	1,500	1,500	1,681	0	0	1,500	
현금배당수익률	1.37	2.37	2.12	3.11				
현금배당성향(%)	32.53	39.04	40.75	39.95	0.00	0.00	136.17	
발행주식수(보통주)	20,000,000	20,000,000	20,000,000		20,000,000	20,000,000	20,000,000	
