	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,812	13,006	13,933	14,515	3,497	3,497	3,563	3,527
영업이익	512	744	853	988	278	177	202	213
영업이익(발표기준)	512	744	853		278	177	202	
세전계속사업이익	439	768	852	963	284	179	181	210
당기순이익	347	583	643	731	213	148	122	166
당기순이익(지배)	347	583	643	731	213	148	122	161
당기순이익(비지배)								
자산총계	5,910	6,157	6,752	7,311	6,889	6,763	6,752	
부채총계	3,035	2,688	2,716	2,604	3,100	2,823	2,716	
자본총계	2,875	3,470	4,036	4,707	3,788	3,941	4,036	
자본총계(지배)	2,875	3,470	4,036	4,707	3,788	3,941	4,036	
자본총계(비지배)								
자본금	38	39	39	39	39	39	39	
영업활동현금흐름	975	615	914	1,191	306	-70	447	
투자활동현금흐름	-575	-263	-404	-213	-134	-115	-84	
재무활동현금흐름	-486	-77	-305	-243	-63	-12	-209	
CAPEX	436	277	364	354	90	68	123	
FCF	539	338	550	660	216	-139	324	
이자발생부채	998	944	848		1,063	1,051	848	
영업이익률	5.80	5.72	6.12	6.80	7.96	5.05	5.67	6.03
순이익률	3.94	4.49	4.62	5.04	6.09	4.23	3.41	4.72
ROE(%)			17.14	16.73	18.76	17.42	17.14	
ROA(%)			9.97	10.40	9.93	9.60	9.97	
부채비율	105.56	77.46	67.28	55.33	81.83	71.64	67.28	
자본유보율	7,459.00	8,834.05	10,334.55		9,647.48	10,024.45	10,334.55	
EPS(원)	6,928	7,530	8,202	9,324	2,714	1,885	1,550	2,053
PER(배)	9.57	10.46	10.50	8.85	10.09	11.33	10.50	
BPS(원)	37,801	44,252	51,546	61,216	48,318	50,258	51,546	
PBR(배)	1.75	1.78	1.67	1.35	1.75	1.83	1.67	
현금DPS(원)	450	700	800	800	0	0	800	
현금배당수익률	0.68	0.89	0.93	0.97				
현금배당성향(%)	9.85	9.41	9.74	8.58	0.00	0.00	51.54	
발행주식수(보통주)	7,608,398	7,843,638	7,843,638		7,843,638	7,843,638	7,843,638	
