	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,471	9,093	9,395		2,526	2,342	2,244	
영업이익	220	445	486		183	133	73	
영업이익(발표기준)	220	445	486		183	133	73	
세전계속사업이익	-8	266	395		159	172	-8	
당기순이익	-41	138	263		117	128	-12	
당기순이익(지배)	-63	0	124		60	81	-18	
당기순이익(비지배)	22							
자산총계	9,311	9,476	9,570		9,952	9,868	9,570	
부채총계	4,100	4,350	4,315		4,829	4,604	4,315	
자본총계	5,212	5,126	5,255		5,123	5,263	5,255	
자본총계(지배)	4,854	4,806	4,917		4,843	4,936	4,917	
자본총계(비지배)	358							
자본금	117	119	121		121	121	121	
영업활동현금흐름	355	296	579		295	64	211	
투자활동현금흐름	-129	-128	-269		-69	-120	-18	
재무활동현금흐름	-404	-128	-316		-78	-162	-177	
CAPEX	223	173	338		34	163	78	
FCF	132	123	241		261	-100	134	
이자발생부채	2,615	2,736	2,710		2,895	2,830	2,710	
영업이익률	2.59	4.89	5.17		7.25	5.69	3.23	
순이익률	-0.48	1.52	2.80		4.64	5.47	-0.55	
ROE(%)	-1.29	0.01	2.55		-0.75	0.34	2.55	
ROA(%)	-0.43	1.47	2.77		1.11	1.77	2.77	
부채비율	78.66	84.86	82.11		94.25	87.48	82.11	
자본유보율	4,361.32	4,269.26	4,258.69		4,219.06	4,287.10	4,258.69	
EPS(원)	-2,558	10	5,025		2,437	3,297	-729	
PER(배)	N/A	6,007.44	14.75		N/A	118.26	14.75	
BPS(원)	265,111	265,262	271,365		267,321	272,464	271,365	
PBR(배)	0.20	0.22	0.27		0.32	0.29	0.27	
현금DPS(원)	474	1,447	1,473		0	0	1,473	
현금배당수익률	0.91	2.47	1.99					
현금배당성향(%)	-13.48	10,778.25	21.40		0.00	0.00	-147.48	
발행주식수(보통주)	2,465,609	2,465,609	2,465,609		2,465,609	2,465,609	2,465,609	
