	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,283	1,201	779		190	268	148	
영업이익	115	73	-29		-3	1	1	
영업이익(발표기준)	115	73	-29		-3	1	1	
세전계속사업이익	129	77	-20		2	3	2	
당기순이익	95	56	-27		2	5	1	
당기순이익(지배)	95	56	-27		2	5	1	
당기순이익(비지배)								
자산총계	1,584	1,607	1,451		1,487	1,451	1,307	
부채총계	559	560	450		493	450	317	
자본총계	1,025	1,047	1,001		994	1,001	990	
자본총계(지배)	1,025	1,047	1,001		994	1,001	990	
자본총계(비지배)								
자본금	62	62	62		62	62	62	
영업활동현금흐름	-3	20	51		-40	62	126	
투자활동현금흐름	-21	1	-1		13	11	4	
재무활동현금흐름	24	-26	-76		48	-55	-123	
CAPEX	4	5	1		0	0	0	
FCF	-7	16	51		-40	62	126	
이자발생부채	407	413	362		417	362	240	
영업이익률	8.93	6.09	-3.75		-1.72	0.36	0.55	
순이익률	7.41	4.66	-3.51		1.19	1.73	0.99	
ROE(%)	9.59	5.40	-2.67		-2.74	-2.67	-1.19	
ROA(%)	6.17	3.51	-1.79		-1.83	-1.79	-0.87	
부채비율	54.49	53.47	44.96		49.60	44.96	32.06	
자본유보율	1,552.93	1,588.74	1,505.43		1,507.47	1,505.43	1,487.73	
EPS(원)	762	449	-219		18	37	12	
PER(배)	7.02	10.86	N/A		N/A	N/A	N/A	
BPS(원)	8,225	8,402	8,030		7,977	8,030	7,940	
PBR(배)	0.65	0.58	0.46		0.48	0.46	0.27	
현금DPS(원)	270	150	100		0	100		
현금배당수익률	5.05	3.08	2.70					
현금배당성향(%)	35.42	33.40	-45.64		0.00	268.69		
발행주식수(보통주)	12,447,744	12,447,744	12,447,744		12,447,744	12,447,744	12,447,744	
