	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,348	1,614	1,829		464	471	390	
영업이익	84	63	91		25	21	27	
영업이익(발표기준)	84	63	91		25	21	27	
세전계속사업이익	64	58	111		39	18	32	
당기순이익	56	48	90		37	7	26	
당기순이익(지배)	56	48	90		37	7	26	
당기순이익(비지배)								
자산총계	1,423	1,674	1,564		1,563	1,564	1,537	
부채총계	442	657	473		473	473	438	
자본총계	981	1,017	1,091		1,090	1,091	1,099	
자본총계(지배)	981	1,017	1,091		1,090	1,091	1,099	
자본총계(비지배)								
자본금	106	106	106		106	106	106	
영업활동현금흐름	42	-92	179		129	8	98	
투자활동현금흐름	-5	169	-77		-28	-66	-23	
재무활동현금흐름	53	-72	-23		-3	0	0	
CAPEX	40	73	5		0	3	0	
FCF	2	-165	175		129	5	98	
이자발생부채	200	148	142		148	142	162	
영업이익률	6.19	3.92	5.00		5.36	4.50	6.88	
순이익률	4.15	3.00	4.90		7.98	1.40	6.62	
ROE(%)	6.01	4.85	8.50		7.97	8.50	8.84	
ROA(%)	4.19	3.13	5.54		5.38	5.54	6.06	
부채비율	44.99	64.58	43.35		43.43	43.35	39.89	
자본유보율	825.67	857.33	926.07		921.98	926.07	936.50	
EPS(원)	274	229	424		175	31	122	
PER(배)	17.25	12.49	8.78		8.15	8.78	5.60	
BPS(원)	4,648	4,817	5,167		5,163	5,167	5,369	
PBR(배)	1.02	0.59	0.72		0.63	0.72	0.46	
현금DPS(원)	70	70	70		0	70		
현금배당수익률	1.48	2.44	1.88					
현금배당성향(%)	26.45	30.52	16.49		0.00	224.79		
발행주식수(보통주)	21,115,634	21,115,634	21,115,634		21,115,634	21,115,634	21,115,634	
