	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	122	149	203		51	53	52	
영업이익	24	27	52		19	20	9	
영업이익(발표기준)	24	27	52		19	20	9	
세전계속사업이익	42	11	31		6	15	8	
당기순이익	34	8	23		3	12	7	
당기순이익(지배)	34	8	23		3	12	7	
당기순이익(비지배)								
자산총계	1,700	1,917	2,123		1,923	2,123	2,146	
부채총계	269	492	728		499	728	760	
자본총계	1,431	1,424	1,395		1,424	1,395	1,386	
자본총계(지배)	1,431	1,424	1,395		1,424	1,395	1,386	
자본총계(비지배)								
자본금	49	49	49		49	49	49	
영업활동현금흐름	7	46	58		-3	16	21	
투자활동현금흐름	-74	-229	-248		-3	-237	-17	
재무활동현금흐름	74	190	221		-15	235	2	
CAPEX	1	4	3			1	0	
FCF	6	42	56		-3	15	20	
이자발생부채	133	330	540		300	540	540	
영업이익률	19.82	18.32	25.75		36.18	37.25	16.68	
순이익률	27.86	5.07	11.47		6.50	22.11	12.85	
ROE(%)	2.39	0.53	1.65		0.91	1.65	2.08	
ROA(%)	2.06	0.42	1.15		0.68	1.15	1.43	
부채비율	18.82	34.56	52.17		35.05	52.17	54.81	
자본유보율	2,811.86	2,798.47	2,812.29		2,796.93	2,812.29	2,791.04	
EPS(원)	348	77	238		34	120	69	
PER(배)	35.25	135.07	42.91		71.89	42.91	26.75	
BPS(원)	14,632	14,565	14,266		14,563	14,266	14,172	
PBR(배)	0.84	0.72	0.72		0.66	0.72	0.56	
현금DPS(원)	125	125	175		0	175		
현금배당수익률	1.02	1.20	1.72					
현금배당성향(%)	35.97	161.57	73.62		0.00	145.34		
발행주식수(보통주)	9,780,000	9,780,000	9,780,000		9,780,000	9,780,000	9,780,000	
