	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	295	402	431		123	98	101	
영업이익	-69	-44	-80		-38	-25	-9	
영업이익(발표기준)	-69	-44	-80		-38	-25	-9	
세전계속사업이익	-106	-61	-216		-83	-86	-11	
당기순이익	-92	-64	-207		-77	-84	-13	
당기순이익(지배)	-65	-42	-176		-63	-76	-9	
당기순이익(비지배)	-27							
자산총계	934	948	697		849	697	746	
부채총계	393	514	418		432	418	468	
자본총계	541	434	279		418	279	277	
자본총계(지배)	441	374	246		376	246	249	
자본총계(비지배)	100							
자본금	15	15	20		20	20	21	
영업활동현금흐름	-54	-57	-4		-3	15	-23	
투자활동현금흐름	-116	-49	32		30	-23	-8	
재무활동현금흐름	17	86	-7		-4	0	42	
CAPEX	42	17	31		4	15	7	
FCF	-96	-74	-35		-7	0	-29	
이자발생부채	290	434	381		385	381	432	
영업이익률	-23.27	-10.89	-18.67		-30.65	-25.34	-8.44	
순이익률	-31.25	-15.87	-47.97		-62.56	-86.50	-13.33	
ROE(%)	-12.78	-10.42	-56.79		-32.90	-56.55	-56.03	
ROA(%)	-9.04	-6.78	-25.10		-17.39	-24.99	-24.39	
부채비율	72.63	118.45	149.93		103.38	149.93	168.98	
자본유보율	2,967.16	2,476.91	1,646.48		2,034.61	1,646.48	1,603.50	
EPS(원)	-240	-157	-600		-212	-228	-26	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,628	1,381	732		1,121	732	740	
PBR(배)	2.81	3.10	2.82		1.86	2.82	7.16	
현금DPS(원)	0	0						
현금배당수익률	0.00	0.00						
현금배당성향(%)		0.00	0.00		0.00	0.00		
발행주식수(보통주)	27,064,930	27,064,930	33,577,659		33,577,659	33,577,659	33,577,659	
