	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,437	1,094	1,632		415	479	427	
영업이익	195	113	95		150	58	-191	
영업이익(발표기준)	195	113	95		150	58	-191	
세전계속사업이익	82	86	127		171	75	-221	
당기순이익	95	66	111		138	61	-170	
당기순이익(지배)	95	66	111		138	61	-170	
당기순이익(비지배)								
자산총계	2,002	1,965	2,464		2,176	2,344	2,464	
부채총계	866	785	1,220		819	925	1,220	
자본총계	1,136	1,180	1,244		1,357	1,419	1,244	
자본총계(지배)	1,136	1,180	1,244		1,357	1,419	1,244	
자본총계(비지배)								
자본금	45	45	45		45	45	45	
영업활동현금흐름	423	235	-58		-27	32	-172	
투자활동현금흐름	-269	-106	60		-3	31	93	
재무활동현금흐름	-120	-122	-138		-5	-62	-25	
CAPEX	26	69	93		20	25	34	
FCF	397	166	-151		-48	7	-207	
이자발생부채	734	621	521		616	548	521	
영업이익률	13.59	10.31	5.79		36.09	12.19	-44.69	
순이익률	6.60	6.08	6.81		33.20	12.72	-39.82	
ROE(%)	8.46	5.74	9.16		15.16	19.64	9.16	
ROA(%)	4.68	3.35	5.02		9.32	11.98	5.02	
부채비율	76.22	66.49	98.07		60.40	65.21	98.07	
자본유보율	2,726.41	2,850.82	3,068.93		3,312.74	3,447.47	3,068.93	
EPS(원)	1,066	747	1,249		1,550	685	-1,911	
PER(배)	8.83	8.64	14.01		6.34	5.97	14.01	
BPS(원)	15,042	16,008	18,221		19,869	20,783	18,221	
PBR(배)	0.63	0.40	0.96		0.70	0.83	0.96	
현금DPS(원)	150	150	250		0	0	250	
현금배당수익률	1.59	2.32	1.43					
현금배당성향(%)	12.03	16.68	15.36		0.00	0.00	-10.04	
발행주식수(보통주)	8,895,755	8,895,755	8,895,755		8,895,755	8,895,755	8,895,755	
