	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,195	1,356	1,450		346	374	401	
영업이익	160	158	243		44	63	96	
영업이익(발표기준)	160	158	243		44	63	96	
세전계속사업이익	52	136	86		25	35	23	
당기순이익	62	106	51		17	23	9	
당기순이익(지배)	59	104	50		17	23	10	
당기순이익(비지배)	3							
자산총계	5,413	5,524	7,100		7,221	7,178	7,100	
부채총계	2,373	2,476	4,030		4,177	4,111	4,030	
자본총계	3,040	3,049	3,070		3,043	3,067	3,070	
자본총계(지배)	3,022	3,029	3,052		3,026	3,049	3,052	
자본총계(비지배)	17							
자본금	66	66	66		66	66	66	
영업활동현금흐름	257	400	449		113	111	142	
투자활동현금흐름	-543	-242	-527		-203	-104	-69	
재무활동현금흐름	264	39	-94		104	-66	-82	
CAPEX	536	346	549		166	110	60	
FCF	-279	55	-100		-53	1	83	
이자발생부채	2,061	2,189	3,764		4,042	3,820	3,764	
영업이익률	13.40	11.62	16.73		12.82	16.94	23.95	
순이익률	5.16	7.78	3.51		4.92	6.25	2.37	
ROE(%)	1.97	3.42	1.65		3.11	2.75	1.65	
ROA(%)	1.16	1.93	0.81		1.49	1.35	0.81	
부채비율	78.08	81.20	131.25		137.26	134.04	131.25	
자본유보율	4,480.61	4,591.07	4,624.50		4,582.96	4,617.60	4,624.50	
EPS(원)	897	1,569	758		252	346	150	
PER(배)	20.80	10.84	21.90		12.28	12.24	21.90	
BPS(원)	47,377	50,329	50,714		50,273	50,652	50,714	
PBR(배)	0.39	0.34	0.33		0.35	0.31	0.33	
현금DPS(원)	350	400	350		0	0	350	
현금배당수익률	1.88	2.35	2.11					
현금배당성향(%)	37.73	23.26	42.10		0.00	0.00	212.11	
발행주식수(보통주)	6,600,000	6,600,000	6,600,000		6,600,000	6,600,000	6,600,000	
