	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,456	1,619	1,994		308	364	885	
영업이익	258	103	219		-24	-3	221	
영업이익(발표기준)	258	103	219		-24	-3	221	
세전계속사업이익	243	60	212		-18	-6	207	
당기순이익	181	23	112		-16	-10	124	
당기순이익(지배)	181	24	113		-16	-10	125	
당기순이익(비지배)	0							
자산총계	2,563	2,543	2,862		2,425	2,430	2,862	
부채총계	472	474	718		386	403	718	
자본총계	2,091	2,069	2,144		2,039	2,027	2,144	
자본총계(지배)	2,092	2,070	2,144		2,041	2,027	2,144	
자본총계(비지배)	-1							
자본금	65	65	65		65	65	65	
영업활동현금흐름	146	175	269		1	50	-4	
투자활동현금흐름	-141	-302	-169		82	-139	57	
재무활동현금흐름	-42	2	-45		-37	-4	-1	
CAPEX	13	76	122		8	56	2	
FCF	133	99	148		-7	-6	-6	
이자발생부채	28	76	85		87	87	85	
영업이익률	17.69	6.38	11.00		-7.85	-0.90	24.94	
순이익률	12.40	1.44	5.59		-5.30	-2.83	14.02	
ROE(%)	8.95	1.17	5.36		6.88	5.85	5.36	
ROA(%)	7.28	0.91	4.13		5.72	4.87	4.13	
부채비율	22.58	22.92	33.47		18.94	19.89	33.47	
자본유보율	3,330.53	3,335.57	3,456.11		3,295.04	3,279.45	3,456.11	
EPS(원)	1,391	188	868		-124	-78	959	
PER(배)	8.55	33.05	8.95		8.66	8.77	8.95	
BPS(원)	17,092	16,895	17,500		16,657	16,541	17,500	
PBR(배)	0.70	0.37	0.44		0.55	0.47	0.44	
현금DPS(원)	350	200	250		0	0	250	
현금배당수익률	2.94	3.22	3.22					
현금배당성향(%)	23.69	100.32	27.15		0.00	0.00	24.57	
발행주식수(보통주)	12,996,741	12,996,741	12,996,741		12,996,741	12,996,741	12,996,741	
