	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,059	1,085	1,126		302	284	270	
영업이익	120	75	83		23	23	25	
영업이익(발표기준)	120	75	83		23	23	25	
세전계속사업이익	95	67	98		21	43	25	
당기순이익	76	51	76		17	31	21	
당기순이익(지배)	76	51	76		17	31	21	
당기순이익(비지배)								
자산총계	1,598	1,602	1,450		1,605	1,450	1,478	
부채총계	718	671	443		629	443	450	
자본총계	880	931	1,007		976	1,007	1,028	
자본총계(지배)	880	931	1,007		976	1,007	1,028	
자본총계(비지배)								
자본금	38	38	38		38	38	38	
영업활동현금흐름	122	45	131		45	48	41	
투자활동현금흐름	-38	-9	129		4	128	-57	
재무활동현금흐름	-103	-36	-244		-52	-161	-5	
CAPEX	16	12	11		3	1	3	
FCF	106	33	121		43	47	38	
이자발생부채	424	385	175		341	175	179	
영업이익률	11.29	6.94	7.35		7.49	8.01	9.30	
순이익률	7.23	4.70	6.78		5.65	11.05	7.62	
ROE(%)	9.60	5.63	7.87		6.09	7.87	8.68	
ROA(%)	4.72	3.19	5.00		3.55	5.00	5.53	
부채비율	81.51	72.05	43.99		64.41	43.99	43.82	
자본유보율	2,233.21	2,367.84	2,569.30		2,486.82	2,569.30	2,624.03	
EPS(원)	1,747	1,081	1,617		362	666	437	
PER(배)	18.32	19.47	13.60		19.45	13.60	7.70	
BPS(원)	18,660	19,740	21,349		20,688	21,349	21,781	
PBR(배)	1.71	1.07	1.03		1.15	1.03	0.64	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	4,717,650	4,717,650	4,717,650		4,717,650	4,717,650	4,717,650	
