	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,706	2,029	1,922	4,832	487	485	457	731
영업이익	278	221	348	510	76	78	104	95
영업이익(발표기준)	278	221	348		76	78	104	
세전계속사업이익	195	166	255	449	49	123	-5	
당기순이익	127	121	176	350	31	105	-27	
당기순이익(지배)	137	127	180	344	31	89	-5	70
당기순이익(비지배)	-11							
자산총계	4,643	4,762	4,507	4,555	4,681	4,555	4,507	
부채총계	2,457	2,501	2,132	1,888	2,384	2,153	2,132	
자본총계	2,187	2,261	2,375	2,667	2,297	2,402	2,375	
자본총계(지배)	2,056	2,137	2,255	2,542	2,172	2,261	2,255	
자본총계(비지배)	130							
자본금	149	150	150	150	150	150	150	
영업활동현금흐름	-148	205	779	403	-20	248	335	
투자활동현금흐름	-169	-109	195	-249	11	231	-24	
재무활동현금흐름	361	79	-525	-354	-230	-178	-75	
CAPEX	5	29	39	89	7	1	15	
FCF	-153	176	740	314	-27	247	320	
이자발생부채	1,788	1,923	1,599		1,782	1,605	1,599	
영업이익률	16.30	10.89	18.10	10.55	15.59	16.11	22.83	13.00
순이익률	7.42	5.97	9.16	7.24	6.38	21.69	-5.86	
ROE(%)	7.80	6.04	8.18	14.34	4.12	4.80	8.18	
ROA(%)	3.00	2.58	3.80	7.72	1.76	2.47	3.80	
부채비율	112.35	110.59	89.80	70.79	103.77	89.61	89.80	
자본유보율	1,362.03	1,406.87	1,485.97		1,430.40	1,489.62	1,485.97	
EPS(원)	495	424	601	919	104	296	-16	211
PER(배)	16.33	17.34	10.20	9.58	23.28	18.15	10.20	
BPS(원)	7,138	7,370	7,777	6,704	7,491	7,796	7,777	
PBR(배)	1.13	1.00	0.79	1.31	0.92	0.84	0.79	
현금DPS(원)	200	200	200	200	0	0	200	
현금배당수익률	2.47	2.72	3.26	2.27				
현금배당성향(%)	41.95	45.77	32.28	22.57	0.00	0.00	-1,245.60	
발행주식수(보통주)	29,711,421	29,906,957	29,906,957		29,906,957	29,906,957	29,906,957	
