	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	461	454	509		121	147	138	
영업이익	-15	-8	-20		-8	0	-5	
영업이익(발표기준)	-15	-8	-20		-8	0	-5	
세전계속사업이익	-165	-10	-31		-15	20	68	
당기순이익	-169	-12	-35		-19	19	67	
당기순이익(지배)	-164	-12	-83		-19	-29	38	
당기순이익(비지배)	-5							
자산총계	1,572	2,171	3,653		3,793	3,653	3,764	
부채총계	804	666	176		247	176	198	
자본총계	768	1,505	3,476		3,546	3,476	3,566	
자본총계(지배)	768	1,505	2,463		2,492	2,463	2,510	
자본총계(비지배)								
자본금	423	539	1,208		1,208	1,208	1,208	
영업활동현금흐름	-89	13	7		-2	7	14	
투자활동현금흐름	-339	-581	-705		-685	-20	101	
재무활동현금흐름	405	546	784		1,009	-61	-2	
CAPEX	21	10	21		10	3	2	
FCF	-110	3	-14		-13	5	12	
이자발생부채	517	380	39		104	39	44	
영업이익률	-3.16	-1.82	-3.85		-6.42	0.19	-3.56	
순이익률	-36.64	-2.68	-6.81		-15.74	13.06	48.27	
ROE(%)	-20.82	-1.07	-4.19		-5.07	-4.19	0.26	
ROA(%)	-11.82	-0.65	-1.19		-3.41	-1.19	2.88	
부채비율	104.68	44.22	5.08		6.96	5.08	5.56	
자본유보율	83.63	175.53	102.53		104.75	102.53	105.22	
EPS(원)	-152	-9	-47		-10	-12	16	
PER(배)	N/A	N/A	N/A		N/A	N/A	641.88	
BPS(원)	690	1,060	1,019		1,031	1,019	1,039	
PBR(배)	4.91	1.86	1.33		0.69	1.33	1.61	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	111,365,254	141,964,790	241,658,328		241,658,328	241,658,328	241,658,328	
